
Integration time [ms]: 4000,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1803151U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
 216,96; 3166,835; 3374,743; 3017,616; 0,00000
 217,56; 1758,102; 1758,271; 1738,051; 0,00000
 218,16; 2271,090; 2388,655; 2176,543; 0,00000
 218,75; 1506,992; 1641,143; 1398,695; 0,00000
 219,35; 1669,110; 1853,337; 1526,855; 0,00000
 219,95; 2307,857; 2485,548; 2055,029; 0,00000
 220,55; 2034,754; 2095,363; 1947,377; 0,00000
 221,15; 2900,162; 3060,429; 2862,181; 0,00000
 221,75; 1828,338; 1926,658; 1740,369; 0,00000
 222,35; 2189,361; 2344,002; 2164,580; 0,00000
 222,95; 3161,860; 3234,306; 3000,080; 0,00000
 223,55; 2956,827; 3109,103; 2720,413; 0,00000
 224,15; 2410,700; 2604,574; 2382,550; 0,00000
 224,75; 2160,537; 2379,596; 2114,819; 0,00000
 225,35; 1879,285; 2104,504; 1830,492; 0,00000
 225,95; 2630,251; 2835,240; 2516,275; 0,00000
 226,55; 1790,196; 1858,328; 1649,348; 0,00000
 227,15; 1797,537; 1872,231; 1750,768; 0,00000
 227,75; 2955,160; 3047,306; 2909,080; 0,00000
 228,34; 1936,345; 2090,662; 1919,623; 0,00000
 228,94; 2423,036; 2687,169; 2502,217; 0,00000
 229,54; 1745,536; 1972,804; 1691,167; 0,00000
 230,14; 2158,648; 2290,055; 2070,623; 0,00000
 230,74; 1710,495; 1934,901; 1626,746; 0,00000
 231,34; 1850,974; 1948,949; 1770,536; 0,00000
 231,94; 2234,886; 2452,835; 2053,942; 0,00000
 232,54; 1712,718; 1919,976; 1659,058; 0,00000
 233,14; 2245,773; 2430,888; 2151,985; 0,00000
 233,74; 1786,249; 1892,751; 1647,123; 0,00000
 234,33; 1782,448; 1926,055; 1710,623; 0,00000
 234,93; 1771,341; 1868,477; 1703,971; 0,00000
 235,53; 1803,514; 2020,156; 1720,456; 0,00000
 236,13; 2158,168; 2281,007; 1986,833; 0,00000
 236,73; 2161,919; 2435,672; 1994,558; 0,00000
 237,33; 2054,610; 2203,702; 2048,906; 0,00000
 237,93; 3230,456; 3450,121; 3078,427; 0,00000
 238,53; 1838,497; 1998,389; 1744,898; 0,00000
 239,12; 3567,517; 3828,341; 3406,108; 0,00000
 239,72; 2927,802; 3117,905; 2838,000; 0,00000
 240,32; 1265,957; 1490,391; 1186,326; 0,00000
 240,92; 1333,478; 1423,134; 1240,188; 0,00000
 241,52; 1710,468; 1843,007; 1642,833; 0,00000
 242,12; 2575,345; 2652,297; 2457,572; 0,00000
 242,72; 1704,986; 1765,200; 1655,993; 0,00000
 243,31; 1725,484; 1895,077; 1607,891; 0,00000
 243,91; 2133,192; 2311,143; 1981,695; 0,00000
 244,51; 1387,117; 1510,914; 1389,507; 0,00000
 245,11; 4045,955; 4236,060; 3824,877; 0,00000
 245,71; 2626,638; 2968,292; 2394,319; 0,00000
 246,31; 3117,096; 3308,963; 2988,297; 0,00000
 246,90; 3442,017; 3674,914; 3178,507; 0,00000
 247,50; 1641,095; 1868,901; 1572,746; 0,00000
 248,10; 2041,823; 2191,857; 1987,210; 0,00000
 248,70; 1215,504; 1414,394; 1090,152; 0,00000
 249,30; 2042,170; 2135,703; 1867,333; 0,00000
 249,90; 1620,395; 1802,536; 1421,696; 0,00000
 250,49; 1843,734; 2119,681; 1836,065; 0,00000
 251,09; 1699,841; 1940,051; 1767,369; 0,00000
 251,69; 2217,333; 2313,046; 2121,116; 0,00000
 252,29; 2149,783; 2316,015; 2056,340; 0,00000
 252,89; 1991,908; 2214,483; 1983,652; 0,00000
 253,48; 1917,417; 2109,914; 1797,507; 0,00000
 254,08; 1248,436; 1368,169; 1241,217; 0,00000
 254,68; 1183,373; 1305,888; 1189,985; 0,00000
 255,28; 1949,250; 2163,813; 1929,674; 0,00000
 255,88; 1954,136; 2197,169; 1959,217; 0,00000
 256,47; 1272,556; 1415,121; 1267,427; 0,00000
 257,07; 1934,934; 2012,108; 1834,667; 0,00000
 257,67; 2408,345; 2521,662; 2221,623; 0,00000
 258,27; 2041,351; 2251,875; 1964,224; 0,00000
 258,86; 2491,533; 2728,411; 2401,167; 0,00000
 259,46; 1693,108; 1788,483; 1575,652; 0,00000
 260,06; 1859,626; 1959,677; 1672,812; 0,00000
 260,66; 1867,137; 2085,500; 1745,667; 0,00000
 261,26; 3050,510; 3229,971; 2946,804; 0,00000
 261,85; 1225,754; 1317,633; 1088,275; 0,00000
 262,45; 1938,047; 2017,993; 1823,072; 0,00000
 263,05; 1864,961; 1952,002; 1770,580; 0,00000
 263,65; 1162,616; 1344,487; 1126,906; 0,00000
 264,24; 2723,455; 2755,425; 2553,927; 0,00000
 264,84; 2216,682; 2360,954; 2048,790; 0,00000
 265,44; 2437,494; 2522,839; 2359,196; 0,00000
 266,04; 1549,408; 1819,483; 1582,652; 0,00000
 266,63; 1689,272; 1752,191; 1768,485;-386,15373
 267,23; 1108,823; 1286,492; 1036,159; 0,00000
 267,83; 1907,114; 1934,156; 1829,456; 0,00000
 268,42; 1503,690; 1653,020; 1456,594; 0,00000
 269,02; 2824,872; 3109,461; 2708,384; 0,00000
 269,62; 1919,006; 2074,090; 1866,652; 0,00000
 270,22; 1045,972; 1262,826;  903,435; 0,00000
 270,81; 1893,601; 2007,209; 1823,500; 0,00000
 271,41; 1845,254; 2063,267; 1728,225; 0,00000
 272,01; 1954,332; 2070,985; 1903,565; 0,00000
 272,61; 1857,086; 2087,200; 1738,993; 0,00000
 273,20; 2369,763; 2558,333; 2259,029; 0,00000
 273,80; 1487,556; 1712,756; 1364,377; 0,00000
 274,40; 1327,413; 1431,729; 1204,855; 0,00000
 274,99; 1824,387; 2092,470; 1820,891; 0,00000
 275,59; 2156,378; 2390,769; 2039,138; 0,00000
 276,19; 2539,567; 2680,580; 2423,232; 0,00000
 276,78; 1941,065; 1944,187; 1887,232; 0,00000
 277,38; 1491,915; 1662,218; 1324,007; 0,00000
 277,98; 1658,996; 1789,597; 1541,246; 0,00000
 278,57; 1487,086; 1613,200; 1452,993; 0,00000
 279,17; 1799,228; 1920,165; 1801,964; 0,00000
 279,77; 4004,699; 4306,147; 3707,949; 0,00000
 280,37; 1741,762; 1806,272; 1650,478; 0,00000
 280,96; 1409,854; 1596,633; 1320,275; 0,00000
 281,56; 1132,043; 1301,809; 1140,420; 0,00000
 282,16; 1371,082; 1593,589; 1287,739; 0,00000
 282,75; 1258,957; 1351,548; 1184,029; 0,00000
 283,35; 1636,343; 1724,443; 1619,370; 0,00000
 283,95; 1686,173; 1837,523; 1629,935; 0,00000
 284,54; 1533,466; 1732,518; 1370,681; 0,00000
 285,14; 1793,588; 2002,531; 1745,442; 0,00000
 285,73; 2089,908; 2242,848; 1944,703; 0,00000
 286,33; 1402,640; 1551,624; 1340,768; 0,00000
 286,93; 1522,888; 1624,531; 1412,442; 0,00000
 287,52; 1931,492; 2087,351; 1777,044; 0,00000
 288,12; 2199,490; 2368,289; 2018,493; 0,00000
 288,72; 2326,789; 2540,228; 2154,942; 0,00000
 289,31; 2196,102; 2305,540; 2087,949; 0,00000
 289,91; 2817,956; 2981,756; 2728,377; 0,00000
 290,51; 1769,095; 1677,901; 1664,746; 0,00000
 291,10; 2146,567; 2291,945; 2067,282; 0,00000
 291,70; 1377,601; 1561,113; 1353,348; 0,00000
 292,29; 1987,169; 2157,068; 1842,384; 0,00000
 292,89; 1596,073; 1690,888; 1419,985; 0,00000
 293,49; 2024,182; 2264,589; 1816,739; 0,00000
 294,08; 1057,653; 1265,571;  959,725; 0,00000
 294,68; 1381,499; 1502,721; 1285,348; 0,00000
 295,28; 1752,078; 1825,769; 1645,138; 0,00000
 295,87; 1637,126; 1701,042; 1462,862; 0,00000
 296,47; 1721,200; 1923,782; 1804,898; 0,00000
 297,06; 2010,871; 2198,765; 1905,884; 0,00000
 297,66; 1064,286; 1120,408; 1021,341; 0,00000
 298,26;  848,159; 1080,514;  818,428; 0,00000
 298,85; 1933,907; 2209,787; 1861,152; 0,00000
 299,45; 1595,984; 1706,077; 1485,891; 0,00000
 300,04; 1589,896; 1700,963; 1436,297; 0,00000
 300,64; 1638,654; 1752,363; 1539,377; 0,00000
 301,23; 1986,743; 2053,443; 1788,370; 0,00000
 301,83; 1747,574; 1890,949; 1598,536; 0,00000
 302,43; 1815,781; 2008,527; 1698,188; 0,00000
 303,02; 1390,404; 1560,394; 1403,152; 0,00000
 303,62; 1555,789; 1619,958; 1414,043; 0,00000
 304,21; 2164,193; 2301,570; 2082,297; 0,00000
 304,81; 2298,041; 2363,051; 2166,369; 0,00000
 305,40; 1677,446; 1808,359; 1650,123; 0,00000
 306,00; 1620,170; 1819,703; 1572,333; 0,00000
 306,59; 1869,256; 1944,121; 1776,427; 0,00000
 307,19; 1197,614; 1283,791; 1167,406; 0,00000
 307,79; 1614,925; 1758,980; 1645,311; 0,00000
 308,38; 1746,096; 1837,120; 1564,000; 0,00000
 308,98; 1198,648; 1304,055; 1136,623; 0,00000
 309,57; 1192,657; 1271,391; 1034,326; 0,00000
 310,17; 1947,586; 2107,521; 1757,537; 0,00000
 310,76; 2206,056; 2428,076; 1981,921; 0,00000
 311,36; 1584,267; 1768,788; 1496,580; 0,00000
 311,95; 1276,377; 1378,073; 1107,638; 0,00000
 312,55; 2946,189; 3226,863; 2809,892; 0,00000
 313,14;  978,871;  938,399;  898,833; 0,00000
 313,74; 1135,027; 1252,738; 1111,362; 0,00000
 314,33; 1917,013; 2063,094; 1877,906; 0,00000
 314,93; 2073,031; 2188,923; 1902,014; 0,00000
 315,52; 1903,306; 2025,725; 1894,601; 0,00000
 316,12; 1615,354; 1656,998; 1449,326; 0,00000
 316,71; 5066,375; 5239,584; 4700,485; 0,00000
 317,31;  782,255;  942,694;  751,826; 0,00000
 317,90; 1297,601; 1427,479; 1180,399; 0,00000
 318,50; 1163,828; 1262,738; 1025,362; 0,00000
 319,09;  971,933; 1098,046;  948,116; 0,00000
 319,69; 1632,605; 1815,663; 1520,051; 0,00000
 320,28; 1620,344; 1666,870; 1623,971; 0,00000
 320,88; 1448,279; 1544,196; 1349,739; 0,00000
 321,47; 1090,627; 1254,738; 1084,362; 0,00000
 322,07; 1222,247; 1298,628; 1158,022; 0,00000
 322,66; 1239,166; 1255,883; 1191,732; 0,00000
 323,26; 1236,617; 1225,341; 1234,108;128,61757
 323,85; 1573,655; 1723,694; 1372,826; 0,00000
 324,45;  789,943;  844,809;  755,420; 0,00000
 325,04; 1152,095; 1270,901; 1028,746; 0,00000
 325,64; 1558,604; 1663,602; 1373,500; 0,00000
 326,23; 1268,671; 1505,765; 1212,884; 0,00000
 326,83; 1865,967; 1999,945; 1705,282; 0,00000
 327,42; 1516,859; 1619,514; 1366,427; 0,00000
 328,01; 1472,086; 1636,835; 1476,942; 0,00000
 328,61;  723,566;  731,518;  585,681; 0,00000
 329,20; 1962,125; 2068,980; 1819,311; 0,00000
 329,80;  765,411;  938,398;  754,406; 0,00000
 330,39; 1402,671; 1549,765; 1292,884; 0,00000
 330,99; 1048,807; 1189,787;  978,152; 0,00000
 331,58; 1124,729; 1231,800; 1061,913; 0,00000
 332,17; 1817,566; 1989,883; 1706,732; 0,00000
 332,77; 2424,583; 2623,015; 2197,340; 0,00000
 333,36; 1334,799; 1551,147; 1218,949; 0,00000
 333,96;  713,848;  796,690;  652,572; 0,00000
 334,55;  961,308; 1092,213;  905,753; 0,00000
 335,15; 1027,544; 1146,870;  993,971; 0,00000
 335,74; 1227,090; 1335,020; 1166,594; 0,00000
 336,33; 1089,529; 1220,800;  992,913; 0,00000
 336,93; 1361,845; 1423,932; 1232,522; 0,00000
 337,52; 1375,643; 1653,809; 1366,420; 0,00000
 338,12; 1391,967; 1596,945; 1402,282; 0,00000
 338,71; 1352,915; 1446,853; 1166,956; 0,00000
 339,30; 1998,965; 2095,822; 1923,181; 0,00000
 339,90; 1200,753; 1379,206; 1137,674; 0,00000
 340,49; 1344,138; 1502,927; 1247,268; 0,00000
 341,08; 1361,202; 1547,540; 1338,949; 0,00000
 341,68; 1268,629; 1474,800; 1108,913; 0,00000
 342,27; 1814,566; 2069,883; 1740,732; 0,00000
 342,87; 1512,175; 1603,584; 1460,485; 0,00000
 343,46; 1954,686; 2121,200; 1797,993; 0,00000
 344,05; 1601,721; 1779,795; 1571,659; 0,00000
 344,65; 1890,086; 2005,200; 1818,993; 0,00000
 345,24; 1764,534; 1951,108; 1604,667; 0,00000
 345,83; 2038,444; 2162,235; 1933,021; 0,00000
 346,43; 1016,373; 1111,888;  919,985; 0,00000
 347,02;  842,258;  944,244;  736,529; 0,00000
 347,61;  982,592; 1147,351;  811,044; 0,00000
 348,21; 2038,090; 2163,020; 1951,594; 0,00000
 348,80;  702,115;  808,853;  709,956; 0,00000
 349,40; 1003,795; 1161,901;  950,746; 0,00000
 349,99; 1076,528; 1188,165; 1045,964; 0,00000
 350,58; 1406,684; 1633,347; 1247,790; 0,00000
 351,18; 1326,247; 1390,993; 1252,072; 0,00000
 351,77; 1045,849; 1139,751;  980,123; 0,00000
 352,36;  965,836; 1017,169;  939,217; 0,00000
 352,96;  624,697;  674,024;  540,848; 0,00000
 353,55; 1695,607; 1870,421; 1636,101; 0,00000
 354,14; 1226,265; 1374,822; 1203,181; 0,00000
 354,73;  627,332;  683,985;  493,565; 0,00000
 355,33; 1012,884; 1030,077;  945,891; 0,00000
 355,92; 1310,104; 1366,602; 1153,500; 0,00000
 356,51;  692,493;  772,413;  665,594; 0,00000
 357,11;  915,513;  988,364;  804,804; 0,00000
 357,70; 1389,048; 1512,959; 1234,471; 0,00000
 358,29;  987,840; 1112,624;  931,768; 0,00000
 358,89;  976,346; 1084,567;  988,471; 0,00000
 359,48;  985,397; 1128,867;  983,145; 0,00000
 360,07; 1811,207; 1911,421; 1668,101; 0,00000
 360,66; 1289,079; 1439,673; 1185,986; 0,00000
 361,26; 2045,138; 2206,405; 2045,515; 0,00000
 361,85; 1205,894; 1240,744; 1089,044; 0,00000
 362,44; 1320,909; 1459,022; 1263,450; 0,00000
 363,04; 1027,067;  958,057;  919,479; 0,00000
 363,63; 1070,318; 1089,723; 1067,203; 0,00000
 364,22; 1417,088; 1571,644; 1429,638; 0,00000
 364,81; 1179,489; 1152,340; 1054,138; 0,00000
 365,41; 1801,468; 1829,327; 1767,377; 0,00000
 366,00;  714,056;  587,441;  754,972;75,57694
 366,59; 1720,695; 1674,013; 1591,943; 0,00000
 367,18; 3139,822; 3150,908; 3032,855; 0,00000
 367,78; 1286,584; 1179,189; 1272,087;115,60483
 368,37; 1141,761; 1052,480; 1181,826;69,02468
 368,96;  957,597;  869,502;  862,094; 0,00000
 369,55; 1624,502; 1536,748; 1644,297;81,59386
 370,15; 1344,742; 1478,590; 1340,167; 0,00000
 370,74; 1994,616; 2084,757; 1879,805; 0,00000
 371,33; 1611,553; 1610,206; 1621,674;11,74918
 371,92; 2232,625; 2381,458; 2040,558; 0,00000
 372,51; 1633,304; 1757,506; 1561,348; 0,00000
 373,11; 1062,305; 1072,141;  990,297; 0,00000
 373,70;  992,696; 1069,075;  935,493; 0,00000
 374,29;  902,476;  998,758;  883,232; 0,00000
 374,88; 1334,409; 1351,387; 1320,500; 0,00000
 375,48; 1279,837; 1273,343; 1222,964; 0,00000
 376,07; 1384,656; 1321,964; 1351,725;210,65081
 376,66; 1018,629;  951,704;  955,761;1649,64570
 377,25;  607,539;  670,467;  585,066; 0,00000
 377,84; 2078,961; 2114,480; 1993,826; 0,00000
 378,44; 1709,607; 1785,264; 1730,399; 0,00000
 379,03;  910,873;  865,731;  849,283; 0,00000
 379,62;  968,389; 1038,436;  914,290; 0,00000
 380,21;  608,821;  648,273;  637,906; 0,00000
 380,80; 1049,579; 1166,308; 1033,935; 0,00000
 381,39;  492,979;  527,308;  564,935;-91,23532
 381,99; 1132,219; 1111,515; 1082,855; 0,00000
 382,58; 1689,366; 1614,726; 1600,029; 0,00000
 383,17; 2058,635; 2055,647; 1919,464; 0,00000
 383,76; 2184,050; 2269,021; 2106,022; 0,00000
 384,35; 1921,359; 1964,783; 1760,326; 0,00000
 384,94; 2483,104; 2542,871; 2292,399; 0,00000
 385,54; 2000,675; 2040,489; 1886,334; 0,00000
 386,13;  930,733;  916,159;  921,312;282,81735
 386,72; 1693,731; 1717,401; 1626,261; 0,00000
 387,31; 1214,939; 1279,467; 1142,066; 0,00000
 387,90;  954,608;  970,326;  808,950; 0,00000
 388,49;  921,729; 1041,277;  834,160; 0,00000
 389,08; 2401,207; 2515,264; 2250,399; 0,00000
 389,68; 1363,271; 1481,607; 1326,181; 0,00000
 390,27; 1271,615; 1278,695; 1111,254; 0,00000
 390,86; 1251,499; 1302,625; 1244,196; 0,00000
 391,45; 1258,058; 1247,722; 1223,776; 0,00000
 392,04; 1998,791; 2090,924; 1812,442; 0,00000
 392,63;  564,786;  577,678;  620,239;-30,28939
 393,22;  956,799;  980,625;  971,196; 0,00000
 393,81;  866,076;  846,915;  885,935;49,10581
 394,41;  909,057;  916,295;  873,174; 0,00000
 395,00;  896,744;  966,348;  865,218; 0,00000
 395,59;  415,292;  373,621;  435,942;66,86520
 396,18; 1064,919; 1117,515;  996,855; 0,00000
 396,77; 1175,655; 1142,902;  992,174; 0,00000
 397,36; 2703,087; 2864,104; 2598,841; 0,00000
 397,95; 1240,523; 1240,761; 1190,058; 0,00000
 398,54;  771,280;  805,735;  733,536; 0,00000
 399,13; 1523,633; 1625,889; 1468,413; 0,00000
 399,72;  476,375;  514,489;  463,334; 0,00000
 400,31;  929,967;  962,057;  878,479; 0,00000
 400,90; 1250,650; 1348,021; 1251,022; 0,00000
 401,50; 1350,067; 1469,423; 1283,529; 0,00000
 402,09; 1581,272; 1609,669; 1500,732; 0,00000
 402,68; 1432,079; 1466,308; 1464,935; 0,00000
 403,27;  839,419;  882,515;  736,855; 0,00000
 403,86;  864,056;  844,599;  807,674; 0,00000
 404,45;  646,375;  623,854;  624,384; 0,00000
 405,04; 1696,606; 1813,995; 1615,500; 0,00000
 405,63; 1160,377; 1186,977; 1023,486; 0,00000
 406,22;  752,124;  830,396;  722,008; 0,00000
 406,81; 1186,227; 1293,581; 1141,660; 0,00000
 407,40; 1449,219; 1597,307; 1494,507; 0,00000
 407,99; 1694,245; 1751,409; 1575,768; 0,00000
 408,58; 1643,560; 1674,418; 1635,276; 0,00000
 409,17; 1966,345; 2048,775; 1845,819; 0,00000
 409,76; 1901,166; 2057,361; 1843,979; 0,00000
 410,35;  834,363;  867,968;  764,978; 0,00000
 410,94; 1246,399; 1304,625; 1175,196; 0,00000
 411,53; 1897,464; 2006,238; 1778,877; 0,00000
 412,12;  957,988;  960,166;  939,391; 0,00000
 412,71;  840,220;  839,211;  679,355; 0,00000
 413,30;  801,859;  830,783;  783,326; 0,00000
 413,89;  570,939;  619,467;  550,066; 0,00000
 414,48;  660,896;  650,805;  632,594; 0,00000
 415,07; 1406,347; 1387,263; 1343,971; 0,00000
 415,66;  882,835;  889,012;  827,515; 0,00000
 416,25; 1887,797; 1938,867; 1780,145; 0,00000
 416,84; 2298,574; 2356,792; 2162,833; 0,00000
 417,43;  888,404; 1000,871;  904,399; 0,00000
 418,02; 1204,819; 1366,515; 1172,855; 0,00000
 418,61;  823,172;  871,669;  810,732; 0,00000
 419,20;  857,345;  760,775;  802,819;229,68642
 419,79;  738,287;  813,739;  734,790; 0,00000
 420,38; 1143,707; 1135,629; 1194,450;13,73193
 420,97; 1957,716; 2033,122; 1937,855; 0,00000
 421,56;  980,570; 1002,973;  913,232; 0,00000
 422,15;  828,062;  777,541;  839,377;81,70150
 422,74; 2071,045; 2079,409; 1956,768; 0,00000
 423,33; 1118,644; 1061,078; 1122,319;93,99843
 423,92; 1601,957; 1737,660; 1482,225; 0,00000
 424,51; 1098,576; 1114,915; 1068,935; 0,00000
 425,10; 1072,996; 1001,805; 1013,594;603,86690
 425,69;  819,405;  786,933;  819,949;98,35139
 426,28;  852,583;  858,285;  899,239;-13,92218
 426,87; 1038,865; 1050,457; 1081,130;-37,78957
 427,46; 2717,976; 2805,281; 2452,986; 0,00000
 428,04;  575,590;  578,289;  629,493;-5,27096
 428,63; 1170,609; 1231,118; 1024,602; 0,00000
 429,22;  815,447;  833,898;  689,920; 0,00000
 429,81; 1280,018; 1240,245; 1267,957;143,52628
 430,40;  432,741;  390,320;  401,268;387,47495
 430,99; 1527,250; 1462,021; 1414,022; 0,00000
 431,58; 2557,488; 2690,801; 2325,341; 0,00000
 432,17; 2262,280; 2382,100; 2273,587; 0,00000
 432,76; 1499,574; 1591,157; 1519,884; 0,00000
 433,35; 1622,715; 1694,061; 1549,304; 0,00000
 433,94; 2223,069; 2445,911; 2157,681; 0,00000
 434,52;  354,935;  327,377;  394,565;41,01573
 435,11; 1123,964; 1120,760; 1097,630; 0,00000
 435,70;  815,752;  783,144;  852,123;47,27205
 436,29;  423,805;  367,933;  392,949;223,34155
 436,88; 1500,581; 1589,797; 1388,087; 0,00000
 437,47; 1178,607; 1201,421; 1161,101; 0,00000
 438,06; 1084,355; 1137,329; 1041,775; 0,00000
 438,65; 3966,286; 4082,678; 3699,240; 0,00000
 439,23;  844,303;  846,810;  877,848;-8,07679
 439,82; 1856,727; 1833,581; 1733,660; 0,00000
 440,41; 1260,551; 1172,448; 1158,623; 0,00000
 441,00; 1276,269; 1281,911; 1116,681; 0,00000
 441,59; 1629,078; 1730,612; 1598,435; 0,00000
 442,18; 1072,499; 1084,990; 1064,247; 0,00000
 442,77;  757,959;  740,514;  684,428; 0,00000
 443,35; 2053,828; 2135,373; 1922,312; 0,00000
 443,94; 1655,790; 1753,863; 1576,891; 0,00000
 444,53;  699,896;  764,805;  799,594;-186,58085
 445,12; 1520,251; 1606,083; 1419,573; 0,00000
 445,71; 1514,706; 1567,360; 1498,551; 0,00000
 446,30; 2145,310; 2202,814; 2104,102; 0,00000
 446,88;  736,757;  638,025;  840,276;48,81654
 447,47; 1484,520; 1441,942; 1446,457;943,05413
 448,06;  784,207;  692,421;  776,102;109,68655
 448,65; 1542,668; 1446,849; 1438,131; 0,00000
 449,24; 1978,481; 1916,797; 1880,087; 0,00000
 449,82;  909,168; 1007,849;  829,131; 0,00000
 450,41; 1127,108; 1171,691; 1183,000;-394,21562
 451,00; 1180,005; 1150,933; 1249,949;29,36091
 451,59;  426,831;  355,193;  576,913;32,31045
 452,18;  975,629;  900,069;  991,812;82,36087
 452,76;  723,563;  740,968;  794,978;-32,22564
 453,35; 1117,997; 1140,867; 1119,145; 0,00000
 453,94;  930,973;  931,096;  996,333;-0,18889
 454,53; 1128,116; 1111,122; 1137,855;63,56799
 455,12; 1526,061; 1594,845; 1550,877; 0,00000
 455,70;  783,256;  735,964;  818,725;57,14282
 456,29;  962,248;  974,325; 1042,522;-17,70789
 456,88; 1945,260; 1909,210; 1887,928; 0,00000
 457,47; 2402,164; 2359,395; 2250,580; 0,00000
 458,05; 1205,306; 1106,995; 1241,500;73,09120
 458,64; 1126,337; 1043,501; 1079,667;229,04561
 459,23;  715,650;  704,021;  693,022; 0,00000
 459,82; 1828,546; 1834,201; 1871,420;-15,19525
 460,40; 1234,697; 1150,867; 1120,145; 0,00000
 460,99; 1127,875; 1081,584; 1060,485; 0,00000
 461,58; 1448,753; 1391,206; 1455,674;89,26481
 462,17;  376,057;  269,025;  351,276;130,12931
 462,75;  757,251;  658,083;  834,573;56,18918
 463,34; 1188,352; 1149,144; 1202,123;74,00629
 463,93; 1249,169; 1143,911; 1228,681;124,16843
 464,52; 1378,916; 1309,487; 1399,906;76,78559
 465,10; 1129,502; 1017,748; 1174,297;71,38557
 465,69; 1754,332; 1644,619; 1666,515;501,08382
 466,28;  551,200;  336,417;  628,848;73,44746
 466,86; 1627,795; 1529,171; 1636,645;91,76585
 467,45;  457,697;  323,867;  410,145;155,11439
 468,04;  449,644;  280,078;  507,319;74,61928
 468,63; 1220,277; 1016,977; 1272,486;79,56694
 469,21; 1377,172; 1275,461; 1449,384;58,48062
 469,80; 1840,057; 1820,025; 1757,276; 0,00000
 470,39; 1555,119; 1465,672; 1583,558;75,87595
 470,97;  914,199;  802,990;  921,247;94,04055
 471,56;  698,874;  503,792;  742,834;81,61005
 472,15; 1363,152; 1217,509; 1385,174;86,86531
 472,73; 1062,415;  915,061;  941,305;561,47830
 473,32; 1582,100; 1414,417; 1546,848;126,61922
 473,91;  572,398;  359,294;  675,746;67,34148
 474,49; 1932,090; 1727,289; 1832,493;194,67144
 475,08;  755,345;  532,505;  838,920;72,72469
 475,67; 1169,642;  953,382; 1286,819;64,85795
 476,25; 1964,559; 1812,514; 1899,427;174,93810
 476,84;  860,757;  623,391;  870,326;96,12471
 477,43; 1398,879; 1217,039; 1408,036;95,20527
 478,01; 1585,980; 1365,100; 1572,587;106,45472
 478,60;  557,493;  374,413;  680,594;59,79464
 479,19; 1262,960; 1095,575; 1365,978;61,90197
 479,77; 1009,939;  749,197; 1025,167;94,48199
 480,36;  888,534;  598,316;  907,015;94,01335
 480,94;  900,951;  774,448;  975,623;62,88182
 481,53; 1417,081; 1258,162; 1382,138;128,18537
 482,12; 1475,458; 1245,817; 1527,927;81,40089
 482,70; 1180,058;  874,452; 1232,877;85,26358
 483,29;  933,831;  666,558;  982,964;84,47169
 483,88;  904,054;  518,633;  965,275;86,29302
 484,46;  921,878;  602,404;  958,087;89,81998
