
Integration time [ms]: 4000,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1803151U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
 216,96; 3308,272; 3403,214; 2975,546; 0,00000
 217,56; 1851,038; 1916,188; 1586,051; 0,00000
 218,16; 2311,427; 2392,219; 2041,461; 0,00000
 218,75; 1588,994; 1669,194; 1461,679; 0,00000
 219,35; 1736,171; 1884,184; 1607,865; 0,00000
 219,95; 2350,038; 2354,173; 2088,067; 0,00000
 220,55; 2147,505; 2260,183; 1869,390; 0,00000
 221,15; 2976,438; 2926,179; 2503,203; 0,00000
 221,75; 1908,493; 1985,168; 1672,422; 0,00000
 222,35; 2239,883; 2386,201; 1923,544; 0,00000
 222,95; 3245,416; 3343,186; 2755,085; 0,00000
 223,55; 3065,694; 3174,196; 2711,391; 0,00000
 224,15; 2566,471; 2599,172; 2325,592; 0,00000
 224,75; 2276,682; 2235,171; 1952,863; 0,00000
 225,35; 1912,016; 1933,176; 1768,525; 0,00000
 225,95; 2709,883; 2766,189; 2414,272; 0,00000
 226,55; 1869,227; 1901,185; 1635,356; 0,00000
 227,15; 1866,738; 1968,190; 1610,763; 0,00000
 227,75; 2989,616; 3068,186; 2662,085; 0,00000
 228,34; 2013,815; 2055,168; 1791,677; 0,00000
 228,94; 2562,227; 2671,193; 2205,204; 0,00000
 229,54; 1811,583; 1835,211; 1582,104; 0,00000
 230,14; 2201,149; 2360,198; 1959,595; 0,00000
 230,74; 1764,972; 1818,206; 1609,697; 0,00000
 231,34; 1851,416; 1932,204; 1559,494; 0,00000
 231,94; 2326,739; 2514,210; 2155,884; 0,00000
 232,54; 1758,949; 1828,203; 1623,019; 0,00000
 233,14; 2342,205; 2258,207; 2088,935; 0,00000
 233,74; 1832,216; 1933,214; 1557,054; 0,00000
 234,33; 1839,149; 1958,198; 1499,595; 0,00000
 234,93; 1879,182; 1895,177; 1672,000; 0,00000
 235,53; 1860,660; 1866,193; 1694,442; 0,00000
 236,13; 2159,305; 2229,201; 1821,798; 0,00000
 236,73; 2218,816; 2391,218; 1982,478; 0,00000
 237,33; 2134,115; 2293,166; 1897,964; 0,00000
 237,93; 3322,282; 3516,195; 2888,408; 0,00000
 238,53; 1898,738; 1915,182; 1606,915; 0,00000
 239,12; 3741,293; 3789,184; 3162,119; 0,00000
 239,72; 3021,694; 3098,206; 2618,951; 0,00000
 240,32; 1329,895; 1577,232;  989,208; 0,00000
 240,92; 1411,149; 1418,194; 1190,171; 0,00000
 241,52; 1758,205; 1870,201; 1439,798; 0,00000
 242,12; 2632,771; 2711,186; 2257,577; 0,00000
 242,72; 1710,583; 1863,191; 1518,984; 0,00000
 243,31; 1790,460; 1711,197; 1419,866; 0,00000
 243,91; 2261,494; 2297,194; 1878,679; 0,00000
 244,51; 1446,338; 1471,206; 1184,460; 0,00000
 245,11; 4169,872; 4298,198; 3702,849; 0,00000
 245,71; 2726,349; 2738,187; 2398,323; 0,00000
 246,31; 3205,783; 3422,203; 2813,256; 0,00000
 246,90; 3512,138; 3551,206; 3039,460; 0,00000
 247,50; 1674,772; 1878,206; 1524,697; 0,00000
 248,10; 2170,350; 2245,208; 1869,155; 0,00000
 248,70; 1294,460; 1439,181; 1179,169; 0,00000
 249,30; 2091,972; 2143,217; 1718,258; 0,00000
 249,90; 1661,828; 1796,225; 1440,597; 0,00000
 250,49; 1910,761; 2091,218; 1615,987; 0,00000
 251,09; 1806,927; 1853,199; 1525,341; 0,00000
 251,69; 2335,205; 2432,199; 2054,086; 0,00000
 252,29; 2216,549; 2296,200; 1862,307; 0,00000
 252,89; 2074,961; 2158,228; 1705,547; 0,00000
 253,48; 2020,238; 2050,206; 1613,460; 0,00000
 254,08; 1306,227; 1391,193; 1076,204; 0,00000
 254,68; 1227,705; 1292,207; 1006,935; 0,00000
 255,28; 2015,427; 2166,211; 1719,613; 0,00000
 255,88; 2019,227; 2025,193; 1645,204; 0,00000
 256,47; 1347,983; 1477,195; 1101,408; 0,00000
 257,07; 1949,716; 2022,196; 1766,645; 0,00000
 257,67; 2473,015; 2516,168; 2154,677; 0,00000
 258,27; 2108,739; 2125,208; 1747,172; 0,00000
 258,86; 2628,249; 2807,180; 2181,186; 0,00000
 259,46; 1724,861; 1821,228; 1522,547; 0,00000
 260,06; 1899,639; 1989,218; 1618,732; 0,00000
 260,66; 1923,350; 2100,227; 1724,564; 0,00000
 261,26; 3126,027; 3119,203; 2710,765; 0,00000
 261,85; 1259,516; 1372,220; 1097,190; 0,00000
 262,45; 2066,238; 2149,202; 1811,036; 0,00000
 263,05; 1929,583; 1985,201; 1644,544; 0,00000
 263,65; 1203,983; 1328,227;  950,801; 0,00000
 264,24; 2740,816; 2882,180; 2527,949; 0,00000
 264,84; 2364,838; 2400,204; 1927,748; 0,00000
 265,44; 2553,161; 2567,209; 2080,138; 0,00000
 266,04; 1604,761; 1699,228; 1361,547; 0,00000
 266,63; 1745,938; 1826,192; 1554,475; 0,00000
 267,23; 1149,806; 1167,227; 1020,055; 0,00000
 267,83; 1966,360; 2038,193; 1685,442; 0,00000
 268,42; 1533,472; 1568,200; 1287,561; 0,00000
 269,02; 2909,350; 2966,229; 2492,276; 0,00000
 269,62; 1978,627; 2085,197; 1754,629; 0,00000
 270,22; 1097,594; 1248,210;  854,376; 0,00000
 270,81; 1970,827; 2089,191; 1769,492; 0,00000
 271,41; 1955,172; 2144,239; 1660,090; 0,00000
 272,01; 2003,994; 2081,202; 1650,527; 0,00000
 272,61; 1934,282; 1929,191; 1613,984; 0,00000
 273,20; 2460,006; 2612,235; 2034,904; 0,00000
 273,80; 1567,339; 1667,214; 1312,308; 0,00000
 274,40; 1383,805; 1486,215; 1142,783; 0,00000
 274,99; 1900,894; 2101,228; 1650,784; 0,00000
 275,59; 2239,705; 2333,213; 1915,071; 0,00000
 276,19; 2659,750; 2646,223; 2198,140; 0,00000
 276,78; 1974,816; 2088,192; 1631,221; 0,00000
 277,38; 1522,571; 1587,190; 1171,001; 0,00000
 277,98; 1708,139; 1877,222; 1413,156; 0,00000
 278,57; 1521,282; 1695,191; 1302,984; 0,00000
 279,17; 1897,805; 1921,193; 1563,950; 0,00000
 279,77; 4087,516; 4198,194; 3583,933; 0,00000
 280,37; 1785,995; 1924,238; 1480,344; 0,00000
 280,96; 1472,016; 1501,220; 1220,190; 0,00000
 281,56; 1206,705; 1214,211;  952,359; 0,00000
 282,16; 1420,494; 1549,222; 1292,648; 0,00000
 282,75; 1313,638; 1387,173; 1267,067; 0,00000
 283,35; 1713,961; 1704,230; 1464,259; 0,00000
 283,95; 1777,561; 1859,226; 1452,835; 0,00000
 284,54; 1605,739; 1545,226; 1349,581; 0,00000
 285,14; 1862,705; 1953,225; 1562,343; 0,00000
 285,73; 2201,205; 2212,209; 1864,647; 0,00000
 286,33; 1446,272; 1524,220; 1171,682; 0,00000
 286,93; 1533,005; 1566,225; 1300,343; 0,00000
 287,52; 2019,295; 2235,234; 1436,920; 0,00000
 288,12; 2286,083; 2309,238; 1801,361; 0,00000
 288,72; 2386,673; 2490,241; 1879,802; 0,00000
 289,31; 2256,250; 2248,225; 1959,852; 0,00000
 289,91; 2921,339; 3013,214; 2513,308; 0,00000
 290,51; 1871,972; 1930,206; 1662,697; 0,00000
 291,10; 2208,494; 2219,204; 1897,239; 0,00000
 291,70; 1434,995; 1543,246; 1242,193; 0,00000
 292,29; 2026,116; 2086,198; 1774,357; 0,00000
 292,89; 1644,105; 1583,207; 1378,935; 0,00000
 293,49; 2102,794; 2343,222; 1707,648; 0,00000
 294,08; 1102,805; 1244,223;  864,631; 0,00000
 294,68; 1402,561; 1524,216; 1166,274; 0,00000
 295,28; 1818,205; 1973,213; 1567,071; 0,00000
 295,87; 1668,083; 1670,199; 1442,832; 0,00000
 296,47; 1791,072; 1810,212; 1460,833; 0,00000
 297,06; 2105,683; 2246,213; 1780,817; 0,00000
 297,66; 1153,183; 1230,231;  898,225; 0,00000
 298,26;  897,517; 1001,226;  699,326; 0,00000
 298,85; 2026,594; 2011,212; 1687,088; 0,00000
 299,45; 1694,460; 1737,197; 1470,866; 0,00000
 300,04; 1634,183; 1731,203; 1442,256; 0,00000
 300,64; 1726,705; 1835,183; 1450,390; 0,00000
 301,23; 2060,961; 2145,230; 1765,259; 0,00000
 301,83; 1809,416; 1820,204; 1470,494; 0,00000
 302,43; 1878,083; 1863,225; 1539,089; 0,00000
 303,02; 1451,560; 1508,181; 1342,169; 0,00000
 303,62; 1631,961; 1624,203; 1264,002; 0,00000
 304,21; 2262,749; 2335,172; 1997,338; 0,00000
 304,81; 2374,627; 2406,199; 2043,341; 0,00000
 305,40; 1755,182; 1888,183; 1457,136; 0,00000
 306,00; 1687,072; 1844,216; 1386,258; 0,00000
 306,59; 1939,683; 1864,195; 1555,408; 0,00000
 307,19; 1301,816; 1366,212; 1081,342; 0,00000
 307,79; 1673,072; 1783,202; 1412,273; 0,00000
 308,38; 1754,826; 1870,144; 1542,115; 0,00000
 308,98; 1234,049; 1278,198;  982,595; 0,00000
 309,57; 1267,995; 1302,232; 1062,208; 0,00000
 310,17; 1983,052; 2087,328; 1573,167; 0,00000
 310,76; 2237,208; 2448,350; 1933,491; 0,00000
 311,36; 1680,751; 1691,263; 1274,381; 0,00000
 311,95; 1324,838; 1473,198; 1111,612; 0,00000
 312,55; 3047,428; 3163,259; 2738,702; 0,00000
 313,14; 1042,039; 1094,232;  778,717; 0,00000
 313,74; 1202,550; 1356,215; 1009,291; 0,00000
 314,33; 1990,249; 1984,197; 1726,883; 0,00000
 314,93; 2181,983; 2227,205; 1826,968; 0,00000
 315,52; 1953,083; 2056,215; 1713,529; 0,00000
 316,12; 1659,860; 1705,201; 1416,290; 0,00000
 316,71; 5224,072; 5380,223; 4521,394; 0,00000
 317,31;  855,728;  832,217;  730,749; 0,00000
 317,90; 1331,839; 1406,228; 1099,293; 0,00000
 318,50; 1187,150; 1180,215; 1053,291; 0,00000
 319,09; 1026,605; 1143,199;  796,086; 0,00000
 319,69; 1675,672; 1842,219; 1366,970; 0,00000
 320,28; 1699,316; 1746,208; 1395,918; 0,00000
 320,88; 1530,860; 1595,191; 1231,730; 0,00000
 321,47; 1142,450;  986,215;  880,291; 0,00000
 322,07; 1275,294; 1448,220; 1110,936; 0,00000
 322,66; 1269,983; 1325,207;  935,680; 0,00000
 323,26; 1285,793; 1353,184; 1019,119; 0,00000
 323,85; 1653,927; 1714,217; 1285,749; 0,00000
 324,45;  852,705;  977,211;  636,359; 0,00000
 325,04; 1194,272; 1254,206;  979,697; 0,00000
 325,64; 1631,261; 1683,222; 1361,411; 0,00000
 326,23; 1301,683; 1433,213; 1129,817; 0,00000
 326,83; 1956,794; 2037,204; 1670,239; 0,00000
 327,42; 1554,017; 1727,226; 1279,326; 0,00000
 328,01; 1520,339; 1553,210; 1326,884; 0,00000
 328,61;  774,839;  856,226;  639,581; 0,00000
 329,20; 2064,272; 2137,202; 1746,273; 0,00000
 329,80;  819,882;  843,181;  651,424; 0,00000
 330,39; 1459,883; 1520,213; 1233,817; 0,00000
 330,99; 1104,194; 1175,212;  839,088; 0,00000
 331,58; 1186,561; 1280,212;  863,850; 0,00000
 332,17; 1874,783; 1979,207; 1620,680; 0,00000
 332,77; 2524,449; 2584,200; 2206,307; 0,00000
 333,36; 1408,516; 1382,194; 1197,933; 0,00000
 333,96;  729,805;  904,217;  581,495; 0,00000
 334,55;  979,749; 1104,190;  811,747; 0,00000
 335,15; 1091,216; 1114,208;  889,918; 0,00000
 335,74; 1278,072; 1342,200; 1093,561; 0,00000
 336,33; 1126,161; 1267,212;  958,850; 0,00000
 336,93; 1436,827; 1518,205; 1253,477; 0,00000
 337,52; 1428,005; 1560,211; 1232,359; 0,00000
 338,12; 1501,694; 1535,204; 1133,239; 0,00000
 338,71; 1422,927; 1601,209; 1216,901; 0,00000
 339,30; 2070,772; 2224,210; 1732,121; 0,00000
 339,90; 1267,561; 1419,242; 1036,531; 0,00000
 340,49; 1372,705; 1452,205; 1101,223; 0,00000
 341,08; 1442,650; 1540,225; 1162,852; 0,00000
 341,68; 1337,261; 1365,212; 1112,850; 0,00000
 342,27; 1887,383; 1946,207; 1571,680; 0,00000
 342,87; 1520,472; 1610,223; 1378,394; 0,00000
 343,46; 2035,282; 2096,191; 1689,984; 0,00000
 344,05; 1651,938; 1746,212; 1322,596; 0,00000
 344,65; 1956,382; 2023,191; 1616,984; 0,00000
 345,24; 1866,716; 1907,196; 1548,645; 0,00000
 345,83; 2124,360; 2147,189; 1714,018; 0,00000
 346,43; 1100,505; 1126,207;  953,935; 0,00000
 347,02;  910,105; 1055,189;  736,526; 0,00000
 347,61; 1013,295; 1148,234;  886,920; 0,00000
 348,21; 2122,872; 2216,200; 1767,561; 0,00000
 348,80;  736,127;  738,209;  504,901; 0,00000
 349,40; 1030,872; 1031,206;  789,697; 0,00000
 349,99; 1129,605; 1148,193;  907,950; 0,00000
 350,58; 1454,172; 1666,235; 1199,666; 0,00000
 351,18; 1368,238; 1428,202; 1200,036; 0,00000
 351,77; 1118,116; 1195,214;  832,054; 0,00000
 352,36; 1023,427; 1008,193;  813,204; 0,00000
 352,96;  666,594;  716,200;  449,815; 0,00000
 353,55; 1764,750; 1825,231; 1544,988; 0,00000
 354,14; 1297,072; 1280,210; 1059,121; 0,00000
 354,73;  709,494;  806,202;  495,527; 0,00000
 355,33; 1041,360; 1146,197;  849,866; 0,00000
 355,92; 1383,261; 1422,222; 1242,411; 0,00000
 356,51;  725,906;  801,231;  586,479; 0,00000
 357,11;  955,461; 1008,234;  789,683; 0,00000
 357,70; 1431,817; 1529,254; 1161,295; 0,00000
 358,29; 1048,072; 1067,220;  900,682; 0,00000
 358,89; 1043,883; 1209,223;  903,377; 0,00000
 359,48; 1048,051; 1093,259;  833,957; 0,00000
 360,07; 1921,050; 1912,231; 1628,988; 0,00000
 360,66; 1369,773; 1447,269; 1121,771; 0,00000
 361,26; 2172,718; 2198,282; 1792,264; 0,00000
 361,85; 1294,129; 1233,265;  956,839; 0,00000
 362,44; 1464,285; 1515,302; 1171,147; 0,00000
 363,04; 1055,463; 1020,300;  978,181; 0,00000
 363,63; 1137,174; 1100,317;  826,861; 0,00000
 364,22; 1497,074; 1455,321; 1169,285; 0,00000
 364,81; 1232,441; 1163,337; 1108,744; 0,00000
 365,41; 1880,275; 1782,337; 1561,981; 0,00000
 366,00;  786,752;  624,332;  630,591;2594,83004
 366,59; 1820,141; 1882,302; 1535,639; 0,00000
 367,18; 3183,707; 3068,308; 2811,538; 0,00000
 367,78; 1345,629; 1262,293; 1145,807; 0,00000
 368,37; 1164,096; 1067,279; 1037,586; 0,00000
 368,96; 1008,407;  762,278;  903,857;173,84549
 369,55; 1699,651; 1523,265; 1474,093; 0,00000
 370,15; 1442,851; 1370,273; 1223,941; 0,00000
 370,74; 2046,995; 1903,265; 1754,601; 0,00000
 371,33; 1732,761; 1618,242; 1382,531; 0,00000
 371,92; 2315,284; 2245,280; 2039,315; 0,00000
 372,51; 1704,429; 1704,277; 1382,111; 0,00000
 373,11; 1119,085; 1143,296;  851,011; 0,00000
 373,70; 1022,152; 1190,299;  801,198; 0,00000
 374,29;  939,152;  975,315;  767,894; 0,00000
 374,88; 1385,429; 1357,283; 1112,247; 0,00000
 375,48; 1350,507; 1340,286; 1149,705; 0,00000
 376,07; 1412,740; 1326,254; 1304,549; 0,00000
 376,66; 1047,729;  949,267;  866,551; 0,00000
 377,25;  645,429;  488,279;  529,823;378,27489
 377,84; 2177,996; 2123,279; 1866,586; 0,00000
 378,44; 1834,607; 1778,290; 1448,129; 0,00000
 379,03;  916,562;  871,266;  732,076; 0,00000
 379,62; 1040,073; 1017,281;  748,044; 0,00000
 380,21;  656,251;  682,289;  498,638; 0,00000
 380,80; 1130,629; 1126,287;  984,671; 0,00000
 381,39;  566,929;  529,287;  407,671; 0,00000
 381,99; 1204,273; 1182,277;  958,620; 0,00000
 382,58; 1756,040; 1809,266; 1456,822; 0,00000
 383,17; 2127,840; 2057,270; 1796,246; 0,00000
 383,76; 2288,228; 2241,251; 1981,854; 0,00000
 384,35; 2041,929; 1937,263; 1762,127; 0,00000
 384,94; 2579,673; 2619,259; 2210,211; 0,00000
 385,54; 2130,540; 2011,278; 1737,094; 0,00000
 386,13;  992,674; 1009,295;  778,028; 0,00000
 386,72; 1746,196; 1791,283; 1518,010; 0,00000
 387,31; 1230,629; 1159,279;  970,823; 0,00000
 387,90; 1013,518; 1070,286;  720,688; 0,00000
 388,49;  981,174;  986,289;  847,892; 0,00000
 389,08; 2490,807; 2261,290; 2063,129; 0,00000
 389,68; 1428,940; 1432,272; 1113,958; 0,00000
 390,27; 1349,984; 1340,268; 1154,042; 0,00000
 390,86; 1299,829; 1293,271; 1180,975; 0,00000
 391,45; 1277,718; 1283,266; 1061,568; 0,00000
 392,04; 2114,040; 1975,256; 1823,261; 0,00000
 392,63;  605,895;  522,269;  382,025; 0,00000
 393,22; 1019,729;  996,271;  840,975; 0,00000
 393,81;  955,195;  877,257;  686,753; 0,00000
 394,41;  938,762;  944,288;  610,909; 0,00000
 395,00;  979,929;  912,285;  744,959; 0,00000
 395,59;  468,607;  499,272;  374,721; 0,00000
 396,18; 1105,173; 1120,277;  975,620; 0,00000
 396,77; 1226,528; 1215,257; 1036,990; 0,00000
 397,36; 2848,750; 2812,247; 2348,684; 0,00000
 397,95; 1303,917; 1286,264; 1011,856; 0,00000
 398,54;  846,484;  742,266;  703,330; 0,00000
 399,13; 1627,562; 1596,258; 1338,228; 0,00000
 399,72;  548,540;  524,278;  324,094; 0,00000
 400,31;  962,463; 1072,300;  709,181; 0,00000
 400,90; 1342,528; 1271,251; 1094,854; 0,00000
 401,50; 1387,107; 1429,282; 1116,281; 0,00000
 402,09; 1645,151; 1550,269; 1309,517; 0,00000
 402,68; 1517,129; 1518,287; 1215,671; 0,00000
 403,27;  887,673;  870,277;  658,620; 0,00000
 403,86;  910,395;  968,273;  704,450; 0,00000
 404,45;  689,884;  647,260;  533,194; 0,00000
 405,04; 1772,695; 1679,253; 1596,329; 0,00000
 405,63; 1247,106; 1191,253; 1017,312; 0,00000
 406,22;  865,873;  771,283;  652,756; 0,00000
 406,81; 1292,707; 1238,274; 1084,433; 0,00000
 407,40; 1560,172; 1594,237; 1237,378; 0,00000
 407,99; 1838,440; 1804,282; 1518,518; 0,00000
 408,58; 1734,785; 1770,282; 1422,027; 0,00000
 409,17; 2034,584; 1960,264; 1691,618; 0,00000
 409,76; 1984,996; 1959,285; 1659,722; 0,00000
 410,35;  880,362;  807,254;  772,804; 0,00000
 410,94; 1308,429; 1318,271;  960,975; 0,00000
 411,53; 2006,574; 1993,291; 1656,604; 0,00000
 412,12; 1077,761;  968,244;  832,243; 0,00000
 412,71;  852,440;  922,292;  739,079; 0,00000
 413,30;  890,329;  854,263;  685,127; 0,00000
 413,89;  640,829;  667,279;  502,823; 0,00000
 414,48;  698,140;  745,262;  433,398; 0,00000
 415,07; 1506,150; 1542,239; 1234,836; 0,00000
 415,66;  902,884;  913,252;  791,346; 0,00000
 416,25; 1985,251; 1895,259; 1647,957; 0,00000
 416,84; 2399,973; 2354,263; 1951,635; 0,00000
 417,43;  970,373;  985,259;  743,211; 0,00000
 418,02; 1296,573; 1301,277; 1018,620; 0,00000
 418,61;  893,951;  831,269;  642,517; 0,00000
 419,20;  862,184;  844,264;  641,618; 0,00000
 419,79;  769,006;  761,266;  693,584; 0,00000
 420,38; 1199,751; 1217,271;  952,229; 0,00000
 420,97; 2048,539; 2023,246; 1722,701; 0,00000
 421,56; 1043,984; 1016,254;  782,058; 0,00000
 422,15;  880,607;  846,276;  665,145; 0,00000
 422,74; 2192,440; 2179,282; 1690,518; 0,00000
 423,33; 1176,617; 1225,248;  966,159; 0,00000
 423,92; 1649,106; 1710,270; 1351,009; 0,00000
 424,51; 1212,795; 1018,257;  931,753; 0,00000
 425,10; 1103,840;  995,262;  993,398; 0,00000
 425,69;  844,584;  916,256;  718,770; 0,00000
 426,28;  906,061;  819,238;  734,107; 0,00000
 426,87; 1135,528; 1087,229;  942,022; 0,00000
 427,46; 2832,939; 2719,238; 2400,853; 0,00000
 428,04;  647,684;  640,237;  491,361; 0,00000
 428,63; 1273,917; 1126,246;  926,447; 0,00000
 429,22;  879,306;  778,257;  677,736; 0,00000
 429,81; 1351,861; 1268,240; 1054,819; 0,00000
 430,40;  447,639;  408,236;  347,141; 0,00000
 430,99; 1591,628; 1422,251; 1330,854; 0,00000
 431,58; 2630,417; 2577,262; 2187,144; 0,00000
 432,17; 2335,628; 2257,247; 1898,430; 0,00000
 432,76; 1601,717; 1540,244; 1351,735; 0,00000
 433,35; 1707,928; 1642,249; 1376,142; 0,00000
 433,94; 2323,773; 2103,257; 1952,499; 0,00000
 434,52;  417,528;  437,233;  261,446; 0,00000
 435,11; 1151,161; 1175,214;  906,562; 0,00000
 435,70;  842,650;  776,245;  615,972; 0,00000
 436,29;  466,384;  457,256;  370,770; 0,00000
 436,88; 1565,695; 1488,263; 1257,889; 0,00000
 437,47; 1272,750; 1161,231; 1032,988; 0,00000
 438,06; 1137,683; 1074,235;  912,649; 0,00000
 438,65; 4095,895; 4070,269; 3602,025; 0,00000
 439,23;  939,662;  917,262;  702,652; 0,00000
 439,82; 1962,507; 1920,274; 1583,433; 0,00000
 440,41; 1319,083; 1247,229; 1048,513; 0,00000
 441,00; 1361,973; 1311,257; 1074,499; 0,00000
 441,59; 1699,562; 1597,272; 1458,212; 0,00000
 442,18; 1196,073; 1169,253;  991,075; 0,00000
 442,77;  813,817;  704,226;  628,326; 0,00000
 443,35; 2200,206; 1990,233; 1793,191; 0,00000
 443,94; 1726,229; 1688,259; 1494,703; 0,00000
 444,53;  798,640;  649,262;  675,398;571,54891
 445,12; 1643,539; 1553,248; 1421,413; 0,00000
 445,71; 1607,839; 1554,234; 1348,429; 0,00000
 446,30; 2232,284; 2223,262; 1883,906; 0,00000
 446,88;  794,851;  738,251;  667,108; 0,00000
 447,47; 1530,428; 1461,255; 1334,278; 0,00000
 448,06;  877,450;  781,231;  686,988; 0,00000
 448,65; 1629,762; 1531,260; 1325,940; 0,00000
 449,24; 2064,895; 1988,263; 1829,889; 0,00000
 449,82;  975,262;  795,260;  802,940;2343,79629
 450,41; 1215,162; 1185,268; 1101,788; 0,00000
 451,00; 1256,584; 1155,256; 1123,770; 0,00000
 451,59;  486,595;  426,242;  348,769; 0,00000
 452,18; 1009,973;  940,249;  869,651; 0,00000
 452,76;  846,662;  738,254;  632,804; 0,00000
 453,35; 1165,451; 1133,259; 1042,957; 0,00000
 453,94; 1012,106;  974,247;  812,176; 0,00000
 454,53; 1199,139; 1041,246;  978,701; 0,00000
 455,12; 1604,140; 1522,260; 1244,686; 0,00000
 455,70;  843,639;  707,254;  647,549; 0,00000
 456,29; 1024,661;  875,236;  838,395; 0,00000
 456,88; 2047,484; 1889,242; 1761,786; 0,00000
 457,47; 2532,217; 2401,232; 2043,463; 0,00000
 458,05; 1266,195; 1211,253; 1103,329; 0,00000
 458,64; 1197,250; 1118,227;  982,564; 0,00000
 459,23;  827,328;  650,251;  609,854; 0,00000
 459,82; 1954,439; 1747,242; 1593,277; 0,00000
 460,40; 1350,251; 1235,259; 1022,957; 0,00000
 460,99; 1195,072; 1078,223;  966,394; 0,00000
 461,58; 1512,261; 1349,242; 1363,531;1140,83120
 462,17;  422,751;  253,251;  358,108;161,64751
 462,75;  799,539;  622,248;  650,413;629,46871
 463,34; 1267,750; 1102,245; 1005,972; 0,00000
 463,93; 1331,573; 1155,257; 1113,499; 0,00000
 464,52; 1501,283; 1361,227; 1346,801; 0,00000
 465,10; 1246,451; 1041,265; 1048,093;3005,11674
 465,69; 1837,250; 1525,221; 1605,427;389,03089
 466,28;  627,228;  387,231;  483,734;248,69469
 466,86; 1721,084; 1618,244; 1477,498; 0,00000
 467,45;  518,451;  211,259;  321,957;277,50504
 468,04;  501,417;  291,248;  408,159;179,76860
 468,63; 1277,306; 1081,253; 1074,312; 0,00000
 469,21; 1518,650; 1182,229; 1239,276;589,72651
 469,80; 1982,651; 1571,251; 1662,108;452,79684
 470,39; 1668,416; 1430,218; 1456,478;907,07223
 470,97; 1002,773;  696,253;  812,075;264,64758
 471,56;  782,873;  415,263;  676,635;140,64621
 472,15; 1414,994; 1107,226; 1102,072; 0,00000
 472,73; 1146,728;  832,249;  986,142;204,34920
 473,32; 1694,728; 1365,231; 1503,734;237,89923
 473,91;  622,606;  352,237;  533,616;149,06329
 474,49; 2028,083; 1718,238; 1771,361;583,25283
 475,08;  851,272;  610,227;  727,818;204,98573
 475,67; 1273,350;  876,233; 1115,700;165,83381
 476,25; 2078,017; 1723,226; 1768,326;786,67139
 476,84;  935,595;  542,232;  801,208;151,89139
 477,43; 1462,317; 1167,250; 1285,871;248,74792
 478,01; 1700,228; 1415,247; 1493,430;364,50525
 478,60;  667,806;  346,231;  579,479;137,86793
 479,19; 1357,428; 1010,223; 1198,885;184,03488
 479,77; 1069,917;  727,242;  905,023;192,75147
 480,36; 1003,217;  630,236;  818,887;197,70989
 480,94; 1021,383;  604,229;  890,513;145,71348
 481,53; 1559,039; 1159,244; 1177,989;2132,79630
 482,12; 1546,150; 1177,211; 1476,867;123,12062
 482,70; 1255,606;  864,229; 1201,767;115,95027
 483,29; 1039,239;  675,224;  946,868;134,00409
 483,88; 1022,516;  622,220;  865,190;164,75133
