
Integration time [ms]: 4000,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1803151U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
 216,96; 3295,785; 3403,214; 3412,456;-1162,43726
 217,56; 1820,208; 1916,188; 1869,264; 0,00000
 218,16; 2312,382; 2392,219; 2328,321; 0,00000
 218,75; 1522,923; 1669,194; 1593,819; 0,00000
 219,35; 1741,311; 1884,184; 1882,115; 0,00000
 219,95; 2381,380; 2354,173; 2307,438; 0,00000
 220,55; 2113,832; 2260,183; 2155,656; 0,00000
 221,15; 2965,935; 2926,179; 3057,507;30,27238
 221,75; 1929,285; 1985,168; 2024,857;-140,80158
 222,35; 2241,077; 2386,201; 2399,603;-1082,84908
 222,95; 3227,370; 3343,186; 3235,318; 0,00000
 223,55; 2992,741; 3174,196; 3195,508;-851,41073
 224,15; 2511,302; 2599,172; 2511,979; 0,00000
 224,75; 2217,403; 2235,171; 2224,262; 0,00000
 225,35; 1916,378; 1933,176; 1922,871; 0,00000
 225,95; 2664,067; 2766,189; 2828,467;-163,97820
 226,55; 1868,871; 1901,185; 1923,602;-144,14888
 227,15; 1862,227; 1968,190; 1906,953; 0,00000
 227,75; 3029,670; 3068,186; 3080,318;-317,46489
 228,34; 2040,705; 2055,168; 2111,114;-25,85074
 228,94; 2536,444; 2671,193; 2621,359; 0,00000
 229,54; 1795,868; 1835,211; 1873,050;-103,97513
 230,14; 2226,919; 2360,198; 2223,684; 0,00000
 230,74; 1786,112; 1818,206; 1803,698; 0,00000
 231,34; 1880,134; 1932,204; 1887,523; 0,00000
 231,94; 2311,310; 2514,210; 2579,847;-309,12138
 232,54; 1771,456; 1828,203; 1927,063;-57,40105
 233,14; 2282,552; 2258,207; 2341,928;29,07833
 233,74; 1838,926; 1933,214; 1949,969;-562,72940
 234,33; 1834,619; 1958,198; 1864,684; 0,00000
 234,93; 1846,957; 1895,177; 1918,331;-208,25939
 235,53; 1862,383; 1866,193; 1891,589;-15,00226
 236,13; 2169,597; 2229,201; 2294,860;-90,77787
 236,73; 2166,462; 2391,218; 2233,348; 0,00000
 237,33; 2156,987; 2293,166; 2311,424;-745,83417
 237,93; 3310,822; 3516,195; 3338,535; 0,00000
 238,53; 1902,953; 1915,182; 1922,196;-174,32738
 239,12; 3691,031; 3789,184; 3831,372;-232,65664
 239,72; 3015,032; 3098,206; 3120,955;-365,61387
 240,32; 1276,070; 1577,232; 1335,917; 0,00000
 240,92; 1386,882; 1418,194; 1419,305;-2818,45951
 241,52; 1717,497; 1870,201; 1887,860;-864,73528
 242,12; 2645,030; 2711,186; 2602,805; 0,00000
 242,72; 1698,185; 1863,191; 1833,156; 0,00000
 243,31; 1774,320; 1711,197; 1883,968;36,53549
 243,91; 2186,323; 2297,194; 2153,819; 0,00000
 244,51; 1450,773; 1471,206; 1372,469; 0,00000
 245,11; 4207,639; 4298,198; 4225,941; 0,00000
 245,71; 2690,709; 2738,187; 2859,548;-39,12061
 246,31; 3181,695; 3422,203; 3267,293; 0,00000
 246,90; 3532,573; 3551,206; 3625,469;-25,09032
 247,50; 1673,712; 1878,206; 1860,698; 0,00000
 248,10; 2154,811; 2245,208; 2241,131; 0,00000
 248,70; 1271,774; 1439,181; 1336,453; 0,00000
 249,30; 2051,404; 2143,217; 2215,146;-127,64365
 249,90; 1674,437; 1796,225; 1854,390;-209,38604
 250,49; 1936,003; 2091,218; 1992,862; 0,00000
 251,09; 1784,899; 1853,199; 1913,427;-113,40085
 251,69; 2307,379; 2432,199; 2479,171;-265,73525
 252,29; 2223,937; 2296,200; 2335,374;-184,47147
 252,89; 2065,794; 2158,228; 2292,309;-68,93841
 253,48; 2026,473; 2050,206; 2038,469; 0,00000
 254,08; 1301,944; 1391,193; 1317,359; 0,00000
 254,68; 1242,052; 1292,207; 1299,928;-649,57946
 255,28; 2049,509; 2166,211; 2158,564; 0,00000
 255,88; 2015,344; 2025,193; 2183,359;-6,22682
 256,47; 1296,022; 1477,195; 1346,535; 0,00000
 257,07; 1925,261; 2022,196; 1989,765; 0,00000
 257,67; 2463,905; 2516,168; 2566,114;-104,63833
 258,27; 2087,391; 2125,208; 2267,158;-26,64079
 258,86; 2577,554; 2807,180; 2628,480; 0,00000
 259,46; 1775,494; 1821,228; 1737,309; 0,00000
 260,06; 1902,683; 1989,218; 1992,605;-2554,76431
 260,66; 1950,875; 2100,227; 1906,336; 0,00000
 261,26; 3122,635; 3119,203; 3137,806;18,45169
 261,85; 1241,681; 1372,220; 1391,038;-693,70824
 262,45; 1993,536; 2149,202; 2033,090; 0,00000
 263,05; 1904,877; 1985,201; 1995,603;-772,18565
 263,65; 1220,314; 1328,227; 1383,565;-195,00694
 264,24; 2753,815; 2882,180; 2818,250; 0,00000
 264,84; 2279,355; 2400,204; 2371,779; 0,00000
 265,44; 2486,030; 2567,209; 2661,104;-86,45815
 266,04; 1597,894; 1699,228; 1649,309; 0,00000
 266,63; 1717,145; 1826,192; 1727,643; 0,00000
 267,23; 1164,935; 1167,227; 1168,822;-143,73948
 267,83; 1943,883; 2038,193; 2000,589; 0,00000
 268,42; 1583,557; 1568,200; 1638,630;21,80490
 269,02; 2884,093; 2966,229; 2994,025;-295,48984
 269,62; 2036,481; 2085,197; 1967,738; 0,00000
 270,22; 1083,569; 1248,210; 1167,334; 0,00000
 270,81; 1960,826; 2089,191; 2049,670; 0,00000
 271,41; 1929,705; 2144,239; 2007,729; 0,00000
 272,01; 2007,196; 2081,202; 2139,576;-126,77885
 272,61; 1925,485; 1929,191; 1999,156;-5,29665
 273,20; 2438,308; 2612,235; 2487,580; 0,00000
 273,80; 1560,346; 1667,214; 1630,226; 0,00000
 274,40; 1331,225; 1486,215; 1295,686; 0,00000
 274,99; 1910,734; 2101,228; 1993,539; 0,00000
 275,59; 2257,107; 2333,213; 2291,996; 0,00000
 276,19; 2603,739; 2646,223; 2626,957; 0,00000
 276,78; 1962,525; 2088,192; 2109,386;-592,92782
 277,38; 1515,866; 1587,190; 1580,183; 0,00000
 277,98; 1695,619; 1877,222; 1874,984; 0,00000
 278,57; 1512,985; 1695,191; 1500,156; 0,00000
 279,17; 1846,724; 1921,193; 1851,103; 0,00000
 279,77; 4144,543; 4198,194; 4182,076; 0,00000
 280,37; 1795,725; 1924,238; 1844,985; 0,00000
 280,96; 1479,381; 1501,220; 1550,038;-44,73662
 281,56; 1168,088; 1214,211; 1255,307;-112,23170
 282,16; 1424,179; 1549,222; 1596,470;-264,65318
 282,75; 1307,380; 1387,173; 1306,438; 0,00000
 283,35; 1708,512; 1704,230; 1774,998; 6,05190
 283,95; 1723,076; 1859,226; 1827,619; 0,00000
 284,54; 1555,156; 1545,226; 1699,363; 6,44229
 285,14; 1822,716; 1953,225; 1907,133; 0,00000
 285,73; 2158,370; 2212,209; 2248,618;-147,87367
 286,33; 1478,140; 1524,220; 1481,524; 0,00000
 286,93; 1534,216; 1566,225; 1536,133; 0,00000
 287,52; 1975,889; 2235,234; 2013,607; 0,00000
 288,12; 2237,306; 2309,238; 2360,012;-141,66771
 288,72; 2376,723; 2490,241; 2425,418; 0,00000
 289,31; 2230,057; 2248,225; 2264,646;-110,63751
 289,91; 2925,146; 3013,214; 2983,226; 0,00000
 290,51; 1819,412; 1930,206; 1903,698; 0,00000
 291,10; 2155,514; 2219,204; 2303,266;-75,76565
 291,70; 1424,898; 1543,246; 1473,743; 0,00000
 292,29; 2068,780; 2086,198; 2125,454;-44,37016
 292,89; 1624,852; 1583,207; 1645,928;66,39666
 293,49; 2087,079; 2343,222; 2176,470; 0,00000
 294,08; 1089,498; 1244,223; 1180,443; 0,00000
 294,68; 1437,584; 1524,216; 1476,172; 0,00000
 295,28; 1834,307; 1973,213; 1854,996; 0,00000
 295,87; 1660,358; 1670,199; 1772,914;-9,58073
 296,47; 1746,267; 1810,212; 1925,767;-55,33783
 297,06; 2036,086; 2246,213; 2154,740; 0,00000
 297,66; 1143,151; 1230,231; 1171,944; 0,00000
 298,26;  894,736; 1001,226; 1010,106;-1199,24941
 298,85; 2019,587; 2011,212; 2005,023; 0,00000
 299,45; 1644,620; 1737,197; 1687,968; 0,00000
 300,04; 1626,695; 1731,203; 1748,293;-611,53525
 300,64; 1729,232; 1835,183; 1774,656; 0,00000
 301,23; 2041,713; 2145,230; 2000,998; 0,00000
 301,83; 1780,234; 1820,204; 1823,523;-1204,35870
 302,43; 1893,696; 1863,225; 2007,876;21,06503
 303,02; 1477,074; 1508,181; 1526,453;-170,25187
 303,62; 1594,775; 1624,203; 1686,036;-47,59423
 304,21; 2235,381; 2335,172; 2335,722; 0,00000
 304,81; 2391,899; 2406,199; 2490,427;-16,97734
 305,40; 1726,212; 1888,183; 1956,399;-237,43940
 306,00; 1712,804; 1844,216; 1800,145; 0,00000
 306,59; 1940,122; 1864,195; 2033,535;44,83688
 307,19; 1263,008; 1366,212; 1307,280; 0,00000
 307,79; 1690,176; 1783,202; 1770,320; 0,00000
 308,38; 1756,105; 1870,144; 1960,814;-125,77467
 308,98; 1254,919; 1278,198; 1387,684;-21,26252
 309,57; 1254,770; 1302,232; 1349,917;-99,53256
 310,17; 2023,589; 2087,328; 2086,805; 0,00000
 310,76; 2249,650; 2448,350; 2320,875; 0,00000
 311,36; 1605,104; 1691,263; 1652,745; 0,00000
 311,95; 1306,100; 1473,198; 1294,711; 0,00000
 312,55; 3017,947; 3163,259; 3240,109;-189,08561
 313,14; 1002,111; 1094,232; 1100,431;-1486,10307
 313,74; 1190,765; 1356,215; 1248,199; 0,00000
 314,33; 1969,801; 1984,197; 1922,995; 0,00000
 314,93; 2137,413; 2227,205; 2242,982;-569,13745
 315,52; 1969,605; 2056,215; 2013,429; 0,00000
 316,12; 1619,757; 1705,201; 1681,347; 0,00000
 316,71; 5233,559; 5380,223; 5305,213; 0,00000
 317,31;  827,463;  832,217;  892,632;-7,86814
 317,90; 1338,574; 1406,228; 1509,052;-65,79568
 318,50; 1174,365; 1180,215; 1257,199;-7,59810
 319,09;  992,579; 1143,199; 1043,171; 0,00000
 319,69; 1719,322; 1842,219; 1682,835; 0,00000
 320,28; 1708,371; 1746,208; 1671,901; 0,00000
 320,88; 1468,165; 1595,191; 1536,900; 0,00000
 321,47; 1128,365;  986,215; 1323,199;42,18313
 322,07; 1266,561; 1448,220; 1270,781; 0,00000
 322,66; 1267,532; 1325,207; 1394,672;-83,02929
 323,26; 1272,531; 1353,184; 1211,372; 0,00000
 323,85; 1625,763; 1714,217; 1678,632; 0,00000
 324,45;  827,788;  977,211;  830,307; 0,00000
 325,04; 1205,912; 1254,206; 1236,698; 0,00000
 325,64; 1641,439; 1683,222; 1607,240; 0,00000
 326,23; 1344,286; 1433,213; 1393,740; 0,00000
 326,83; 1931,714; 2037,204; 2163,266;-83,68110
 327,42; 1571,536; 1727,226; 1704,106; 0,00000
 328,01; 1515,709; 1553,210; 1577,847;-152,20679
 328,61;  742,656;  856,226;  801,363; 0,00000
 329,20; 2034,676; 2137,202; 2038,320; 0,00000
 329,80;  805,694;  843,181;  860,709;-213,86563
 330,39; 1467,286; 1520,213; 1506,740; 0,00000
 330,99; 1070,587; 1175,212; 1173,023; 0,00000
 331,58; 1145,348; 1280,212; 1134,794; 0,00000
 332,17; 1855,332; 1979,207; 1954,672; 0,00000
 332,77; 2525,337; 2584,200; 2567,374; 0,00000
 333,36; 1377,643; 1382,194; 1389,076;-66,12860
 333,96;  732,843;  904,217;  744,375; 0,00000
 334,55;  983,646; 1104,190;  863,927; 0,00000
 335,15; 1073,071; 1114,208; 1192,901;-52,27478
 335,74; 1218,257; 1342,200; 1352,630;-1188,33829
 336,33; 1144,248; 1267,212; 1158,794; 0,00000
 336,93; 1396,354; 1518,205; 1483,496; 0,00000
 337,52; 1444,088; 1560,211; 1452,307; 0,00000
 338,12; 1478,914; 1535,204; 1623,266;-63,92081
 338,71; 1422,590; 1601,209; 1484,874; 0,00000
 339,30; 2090,849; 2224,210; 2123,077; 0,00000
 339,90; 1251,722; 1419,242; 1253,134; 0,00000
 340,49; 1340,734; 1452,205; 1493,239;-271,65781
 341,08; 1421,157; 1540,225; 1456,646; 0,00000
 341,68; 1333,748; 1365,212; 1388,794;-133,42202
 342,27; 1842,232; 1946,207; 1921,672; 0,00000
 342,87; 1515,859; 1610,223; 1665,214;-171,59851
 343,46; 2050,985; 2096,191; 2098,156;-2300,16149
 344,05; 1653,628; 1746,212; 1701,537; 0,00000
 344,65; 1967,685; 2023,191; 2100,156;-72,11800
 345,24; 1876,961; 1907,196; 2016,765;-27,59397
 345,83; 2124,547; 2147,189; 2162,210;-150,74197
 346,43; 1042,952; 1126,207; 1106,928; 0,00000
 347,02;  866,887; 1055,189;  914,724; 0,00000
 347,61; 1036,788; 1148,234; 1020,607; 0,00000
 348,21; 2080,157; 2216,200; 2132,630; 0,00000
 348,80;  710,990;  738,209;  661,874; 0,00000
 349,40;  987,412; 1031,206; 1140,698;-39,99748
 349,99; 1137,924; 1148,193; 1266,103;-8,70936
 350,58; 1449,368; 1666,235; 1477,350; 0,00000
 351,18; 1406,936; 1428,202; 1427,090; 0,00000
 351,77; 1110,026; 1195,214; 1170,969; 0,00000
 352,36; 1001,044; 1008,193; 1071,359;-11,31719
 352,96;  642,478;  716,200;  755,887;-185,76027
 353,55; 1741,712; 1825,231; 1765,714; 0,00000
 354,14; 1331,749; 1280,210; 1343,077;81,98037
 354,73;  677,396;  806,202;  599,576; 0,00000
 355,33; 1043,820; 1146,197; 1050,968; 0,00000
 355,92; 1346,839; 1422,222; 1506,240;-89,72051
 356,51;  724,871;  801,231;  799,201; 0,00000
 357,11;  952,049; 1008,234;  989,377; 0,00000
 357,70; 1466,992; 1529,254; 1489,757; 0,00000
 358,29; 1036,040; 1067,220; 1121,524;-57,41813
 358,89; 1021,478; 1209,223; 1149,187; 0,00000
 359,48; 1034,468; 1093,259; 1216,366;-47,75645
 360,07; 1862,012; 1912,231; 2043,714;-38,19429
 360,66; 1379,579; 1447,269; 1408,070; 0,00000
 361,26; 2136,647; 2198,282; 2132,409; 0,00000
 361,85; 1243,302; 1233,265; 1348,177; 8,73438
 362,44; 1425,991; 1515,302; 1512,073; 0,00000
 363,04; 1052,352; 1020,300; 1123,127;31,17118
 363,63; 1116,218; 1100,317; 1093,615; 0,00000
 364,22; 1497,854; 1455,321; 1556,994;41,83354
 364,81; 1214,561; 1163,337; 1167,279;1299,33119
 365,41; 1907,201; 1782,337; 1881,509;125,90653
 366,00;  768,226;  624,332;  833,184;68,89753
 366,59; 1828,651; 1882,302; 1893,559;-476,61169
 367,18; 3209,066; 3068,308; 3433,398;38,55436
 367,78; 1304,758; 1262,293; 1359,829;43,53775
 368,37; 1206,491; 1067,279; 1213,773;95,02876
 368,96; 1000,592;  762,278; 1080,057;74,99358
 369,55; 1722,722; 1523,265; 1793,434;73,82688
 370,15; 1443,995; 1370,273; 1517,192;50,17909
 370,74; 2047,563; 1903,265; 2159,948;56,21649
 371,33; 1722,522; 1618,242; 1747,134;80,90491
 371,92; 2331,190; 2245,280; 2337,490;93,16796
 372,51; 1687,212; 1704,277; 1700,314; 0,00000
 373,11; 1126,336; 1143,296; 1065,005; 0,00000
 373,70; 1011,933; 1190,299; 1072,154; 0,00000
 374,29;  935,179;  975,315;  969,669; 0,00000
 374,88; 1408,567; 1357,283; 1441,382;60,98015
 375,48; 1316,765; 1340,286; 1420,814;-29,20802
 376,07; 1448,912; 1326,254; 1586,014;47,21963
 376,66; 1045,220;  949,267; 1068,867;80,22880
 377,25;  613,130;  488,279;  729,003;51,86478
 377,84; 2159,891; 2123,279; 2292,773;21,60061
 378,44; 1800,201; 1778,290; 1935,193;13,96509
 379,03;  955,242;  871,266; 1005,407;62,60248
 379,62;  984,989; 1017,281; 1089,206;-44,89693
 380,21;  666,642;  682,289;  632,707; 0,00000
 380,80; 1099,903; 1126,287; 1133,761;-353,05292
 381,39;  550,703;  529,287;  673,761;14,82344
 381,99; 1186,152; 1182,277; 1180,827; 0,00000
 382,58; 1733,321; 1809,266; 1862,150;-143,60545
 383,17; 2123,758; 2057,270; 2259,529;32,87260
 383,76; 2281,874; 2241,251; 2411,352;23,88181
 384,35; 2009,884; 1937,263; 2145,488;34,87607
 384,94; 2577,988; 2619,259; 2617,623; 0,00000
 385,54; 2063,831; 2011,278; 2148,287;38,35739
 386,13;  982,417; 1009,295; 1124,032;-23,42604
 386,72; 1747,327; 1791,283; 1815,152;-184,14988
 387,31; 1272,530; 1159,279; 1319,003;70,90418
 387,90;  977,784; 1070,286;  951,788; 0,00000
 388,49;  966,262;  986,289;  977,964; 0,00000
 389,08; 2439,001; 2261,290; 2616,193;50,07323
 389,68; 1405,376; 1432,272; 1491,219;-45,62788
 390,27; 1336,780; 1340,268; 1408,353;-5,12248
 390,86; 1320,657; 1293,271; 1276,245; 0,00000
 391,45; 1296,301; 1283,266; 1456,894; 7,50741
 392,04; 2070,730; 1975,256; 2139,703;58,05744
 392,63;  635,199;  522,269;  745,326;50,62849
 393,22;  999,657;  996,271; 1066,245; 4,83856
 393,81;  916,790;  877,257; 1005,190;30,90130
 394,41;  924,643;  944,288;  967,990;-82,88330
 395,00;  937,385;  912,285; 1057,071;17,33567
 395,59;  449,137;  499,272;  478,989; 0,00000
 396,18; 1111,652; 1120,277; 1182,827;-13,78832
 396,77; 1261,129; 1215,257; 1304,420;51,44739
 397,36; 2836,958; 2812,247; 3003,229;12,93884
 397,95; 1274,683; 1286,264; 1414,204;-9,05223
 398,54;  819,762;  742,266;  933,664;40,48946
 399,13; 1629,469; 1596,258; 1779,650;18,10910
 399,72;  517,331;  524,278;  524,287; 0,00000
 400,31;  933,052; 1072,300;  966,127; 0,00000
 400,90; 1302,674; 1271,251; 1444,352;18,15304
 401,50; 1396,428; 1429,282; 1409,436; 0,00000
 402,09; 1647,659; 1550,269; 1756,813;47,15217
 402,68; 1469,303; 1518,287; 1615,761;-50,25398
 403,27;  840,952;  870,277;  910,827;-72,31684
 403,86;  873,736;  968,273;  956,705; 0,00000
 404,45;  667,107;  647,260;  765,596;16,77197
 405,04; 1761,853; 1679,253; 1814,811;60,93340
 405,63; 1206,372; 1191,253; 1345,784; 9,78374
 406,22;  836,807;  771,283;  896,895;52,16379
 406,81; 1267,555; 1238,274; 1438,678;14,61124
 407,40; 1536,187; 1594,237; 1594,039; 0,00000
 407,99; 1810,668; 1804,282; 1835,666;20,34680
 408,58; 1701,408; 1770,282; 1812,179;-164,38796
 409,17; 2070,944; 1960,264; 2093,974;82,77568
 409,76; 1957,046; 1959,285; 2082,842;-1,81233
 410,35;  891,032;  807,254;  915,271;77,56015
 410,94; 1272,957; 1318,271; 1328,245;-454,31904
 411,53; 1955,880; 1993,291; 2129,653;-27,43493
 412,12; 1027,641;  968,244; 1111,824;41,36836
 412,71;  870,859;  922,292;  981,112;-87,44164
 413,30;  828,384;  854,263;  944,488;-28,68321
 413,89;  639,930;  667,279;  749,003;-33,46543
 414,48;  711,685;  745,262;  724,772; 0,00000
 415,07; 1484,985; 1542,239; 1531,472; 0,00000
 415,66;  920,334;  913,252;  926,838;52,12667
 416,25; 1966,068; 1895,259; 2037,366;49,82760
 416,84; 2392,624; 2354,263; 2469,001;33,43384
 417,43;  937,888;  985,259; 1071,623;-54,85058
 418,02; 1271,252; 1301,277; 1324,827;-127,49114
 418,61;  877,759;  831,269;  942,813;41,67857
 419,20;  869,143;  844,264;  865,974;114,59644
 419,79;  763,582;  761,266;  805,921; 5,18747
 420,38; 1194,777; 1217,271; 1164,502; 0,00000
 420,97; 2024,339; 2023,246; 2170,257; 0,74325
 421,56; 1018,652; 1016,254; 1114,527; 2,44063
 422,15;  864,673;  846,276;  867,368;87,22665
 422,74; 2166,668; 2179,282; 2268,666;-14,11282
 423,33; 1195,237; 1225,248; 1330,689;-28,46295
 423,92; 1622,119; 1710,270; 1676,299; 0,00000
 424,51; 1142,790; 1018,257; 1218,190;62,28731
 425,10; 1116,585;  995,262; 1102,772;112,84839
 425,69;  843,470;  916,256;  972,217;-130,06348
 426,28;  874,686;  819,238;  970,756;36,59496
 426,87; 1135,173; 1087,229; 1289,768;23,67150
 427,46; 2779,365; 2719,238; 2850,499;45,80755
 428,04;  617,106;  640,237;  649,012;-263,61151
 428,63; 1247,418; 1126,246; 1378,000;48,13125
 429,22;  880,809;  778,257;  954,163;58,29911
 429,81; 1271,504; 1268,240; 1446,445; 1,83168
 430,40;  459,047;  408,236;  518,810;45,95241
 430,99; 1554,874; 1422,251; 1662,352;55,23646
 431,58; 2647,765; 2577,262; 2714,515;51,36681
 432,17; 2348,538; 2257,247; 2334,973;117,45198
 432,76; 1560,400; 1540,244; 1634,310;21,42738
 433,35; 1691,856; 1642,249; 1812,662;29,10974
 433,94; 2283,969; 2103,257; 2383,933;64,38467
 434,52;  385,510;  437,233;  466,147;-178,88662
 435,11; 1193,166; 1175,214; 1213,483;46,91151
 435,70;  880,240;  776,245;  953,540;58,65621
 436,29;  496,970;  457,256;  555,217;40,54125
 436,88; 1568,745; 1488,263; 1807,258;25,22979
 437,47; 1251,112; 1161,231; 1209,714;185,38363
 438,06; 1148,888; 1074,235; 1120,323;161,97897
 438,65; 4082,399; 4070,269; 4238,326; 7,21827
 439,23;  899,505;  917,262;  961,028;-40,57183
 439,82; 1937,455; 1920,274; 1955,678;48,52897
 440,41; 1307,333; 1247,229; 1341,255;63,92238
 441,00; 1365,569; 1311,257; 1377,933;81,45708
 441,59; 1728,797; 1597,272; 1746,475;88,15118
 442,18; 1176,533; 1169,253; 1182,554;54,73075
 442,77;  843,736;  704,226;  867,106;85,65185
 443,35; 2187,790; 1990,233; 2283,890;67,27447
 443,94; 1738,847; 1688,259; 1836,109;34,21580
 444,53;  806,385;  649,262;  795,772;107,24405
 445,12; 1653,857; 1553,248; 1772,946;45,79415
 445,71; 1642,729; 1554,234; 1710,120;56,76896
 446,30; 2270,425; 2223,262; 2455,285;20,32707
 446,88;  857,994;  738,251;  782,608;269,95137
 447,47; 1629,811; 1461,255; 1644,730;91,86835
 448,06;  890,012;  781,231;  941,714;67,78308
 448,65; 1638,087; 1531,260; 1740,339;51,09401
 449,24; 2108,344; 1988,263; 2178,258;63,20251
 449,82;  999,487;  795,260; 1078,339;72,14481
 450,41; 1213,160; 1185,268; 1203,097;156,44496
 451,00; 1319,770; 1155,256; 1423,217;61,39497
 451,59;  514,062;  426,242;  578,364;57,72953
 452,18; 1087,096;  940,249; 1128,176;78,14079
 452,76;  850,632;  738,254;  914,271;63,84503
 453,35; 1196,568; 1133,259; 1299,366;38,11308
 453,94; 1045,817;  974,247; 1135,716;44,32439
 454,53; 1212,139; 1041,246; 1251,256;81,37335
 455,12; 1594,767; 1522,260; 1628,082;68,51729
 455,70;  859,412;  707,254; 1001,014;51,79660
 456,29; 1036,367;  875,236; 1049,066;92,69463
 456,88; 2051,642; 1889,242; 2070,391;89,65011
 457,47; 2511,090; 2401,232; 2626,174;48,83846
 458,05; 1271,153; 1211,253; 1382,811;34,91548
 458,64; 1215,875; 1118,227; 1325,336;47,14824
 459,23;  780,474;  650,251;  793,352;91,00112
 459,82; 1940,102; 1747,242; 2083,878;57,29044
 460,40; 1347,167; 1235,259; 1448,366;52,51281
 460,99; 1154,659; 1078,223; 1184,214;72,11553
 461,58; 1524,022; 1349,242; 1597,134;70,50652
 462,17;  425,094;  253,251;  484,608;74,27619
 462,75;  813,657;  622,248;  923,946;63,44388
 463,34; 1228,240; 1102,245; 1417,540;39,96083
 463,93; 1300,969; 1155,257; 1538,933;37,97803
 464,52; 1445,814; 1361,227; 1545,565;45,88692
 465,10; 1188,022; 1041,265; 1277,434;62,14079
 465,69; 1868,120; 1525,221; 1986,267;74,37411
 466,28;  562,691;  387,231;  649,458;66,91170
 466,86; 1705,961; 1618,244; 1741,081;71,40938
 467,45;  454,368;  211,259;  589,366;64,29624
 468,04;  459,037;  291,248;  539,689;67,53656
 468,63; 1280,472; 1081,253; 1274,784;102,93906
 469,21; 1498,593; 1182,229; 1642,025;68,80537
 469,80; 1949,094; 1571,251; 2091,608;72,61228
 470,39; 1648,562; 1430,218; 1824,348;55,39904
 470,97;  936,033;  696,253; 1111,554;57,73636
 471,56;  693,724;  415,263;  823,001;68,29412
 472,15; 1385,015; 1107,226; 1483,849;73,75790
 472,73; 1116,456;  832,249; 1337,662;56,23257
 473,32; 1645,691; 1365,231; 1833,458;59,89843
 473,91;  608,526;  352,237;  652,269;85,42050
 474,49; 1980,006; 1718,238; 2109,012;66,98698
 475,08;  798,295;  610,227;  923,592;60,01568
 475,67; 1244,030;  876,233; 1302,404;86,30268
 476,25; 2030,036; 1723,226; 2179,106;67,30050
 476,84;  877,970;  542,232; 1020,917;70,13754
 477,43; 1465,255; 1167,250; 1541,379;79,65309
 478,01; 1693,638; 1415,247; 1829,973;67,12642
 478,60;  625,771;  346,231;  723,201;74,15449
 479,19; 1322,018; 1010,223; 1430,700;74,15272
 479,77; 1057,282;  727,242; 1165,621;75,28642
 480,36;  946,127;  630,236; 1100,553;67,16555
 480,94;  987,533;  604,229; 1105,255;76,50375
 481,53; 1481,520; 1159,244; 1459,567;107,30984
 482,12; 1574,429; 1177,211; 1702,821;75,57279
 482,70; 1239,353;  864,229; 1382,512;72,37825
 483,29;  973,037;  675,224; 1132,673;65,10308
 483,88;  944,881;  622,220; 1035,038;78,16058
 484,46;  944,131;  616,232; 1063,688;73,28078
 485,05; 1149,142;  793,242; 1326,391;66,75442
