
Integration time [ms]: 1000,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1803151U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
 219,35;  393,628;  418,145;  535,746;-20,84784
 219,95;  555,878;  535,776;  657,363;16,53277
 220,55;  497,621;  491,549;  588,323; 6,27502
 221,15;  680,506;  671,059;  761,266;10,47284
 221,75;  462,585;  454,292;  564,935; 7,49514
 222,35;  548,373;  549,096;  522,769; 0,00000
 222,95;  739,502;  730,240;  880,906; 6,14689
 223,55;  677,116;  697,511;  763,814;-30,75905
 224,15;  609,072;  591,680;  720,940;13,45464
 224,75;  560,033;  543,583;  585,254;39,47515
 225,35;  469,555;  462,570;  535,734; 9,54725
 225,95;  632,717;  622,531;  747,963; 8,12114
 226,55;  425,263;  467,744;  553,220;-49,69852
 227,15;  426,053;  466,529;  501,437;-115,95309
 227,75;  715,402;  692,540;  843,906;15,10336
 228,34;  478,117;  494,693;  599,197;-15,86115
 228,94;  577,201;  595,120;  643,757;-36,84391
 229,54;  408,520;  449,266;  447,940; 0,00000
 230,14;  523,261;  539,903;  527,923; 0,00000
 230,74;  421,431;  465,581;  463,723; 0,00000
 231,34;  426,686;  464,288;  501,614;-100,73795
 231,94;  526,846;  567,771;  611,780;-92,99155
 232,54;  427,780;  441,592;  455,191;-101,56136
 233,14;  542,434;  562,079;  627,934;-29,83039
 233,74;  401,833;  446,159;  476,786;-144,72806
 234,33;  412,561;  448,203;  511,923;-55,93651
 234,93;  448,561;  459,666;  494,157;-32,19526
 235,53;  449,904;  475,318;  521,969;-54,47906
 236,13;  518,506;  529,496;  626,031;-11,38508
 236,73;  508,351;  525,747;  565,054;-44,25514
 237,33;  518,808;  497,499;  638,563;15,10601
 237,93;  773,845;  753,413;  922,866;12,05776
 238,53;  451,115;  473,953;  555,900;-27,86852
 239,12;  853,760;  805,846;  988,009;26,30301
 239,72;  680,463;  695,281;  762,986;-21,88685
 240,32;  273,185;  348,205;  338,231; 0,00000
 240,92;  329,342;  388,715;  400,654;-497,29057
 241,52;  424,806;  423,196;  439,031;10,16368
 242,12;  611,337;  621,339;  636,380;-66,49826
 242,72;  423,027;  424,925;  466,597;-4,55511
 243,31;  403,722;  416,207;  448,237;-38,97622
 243,91;  511,607;  521,216;  669,180;-6,49456
 244,51;  343,628;  383,883;  406,511;-177,89332
 245,11;  947,193;  908,604; 1029,186;32,00250
 245,71;  658,505;  638,138;  791,117;13,31314
 246,31;  730,883;  708,090;  876,403;13,54201
 246,90;  812,928;  773,683;  913,511;28,06642
 247,50;  360,631;  424,681;  414,723; 0,00000
 248,10;  484,308;  505,574;  511,094;-385,25882
 248,70;  333,548;  343,653;  363,163;-51,79965
 249,30;  444,077;  500,351;  547,894;-118,36493
 249,90;  356,650;  398,027;  397,906; 0,00000
 250,49;  459,316;  484,948;  525,580;-63,08435
 251,09;  407,429;  439,603;  429,660; 0,00000
 251,69;  525,396;  558,002;  647,397;-36,47372
 252,29;  501,670;  511,298;  644,557;-7,22444
 252,89;  447,363;  493,319;  540,751;-96,88810
 253,48;  442,328;  450,683;  477,511;-31,14218
 254,08;  323,901;  350,820;  353,757;-916,59757
 254,68;  283,934;  325,779;  331,934;-679,79227
 255,28;  471,685;  519,468;  533,466;-341,35574
 255,88;  469,201;  444,120;  512,757;36,54049
 256,47;  320,845;  357,913;  424,866;-55,36423
 257,07;  459,348;  499,811;  537,077;-108,57810
 257,67;  577,717;  561,993;  717,197;10,13139
 258,27;  499,837;  508,677;  559,146;-17,51555
 258,86;  607,777;  590,456;  722,214;13,14578
 259,46;  420,063;  440,019;  462,751;-87,78789
 260,06;  444,784;  509,348;  508,317; 0,00000
 260,66;  423,892;  443,022;  471,803;-66,46591
 261,26;  699,747;  690,191;  795,929; 9,03779
 261,85;  289,161;  318,141;  343,688;-113,43733
 262,45;  452,609;  472,794;  565,243;-21,83429
 263,05;  451,673;  479,996;  590,769;-25,56780
 263,65;  292,395;  337,620;  333,014; 0,00000
 264,24;  658,274;  617,958;  733,003;35,04333
 264,84;  552,818;  547,188;  630,877; 6,72696
 265,44;  583,479;  576,572;  642,043;10,54955
 266,04;  370,063;  414,019;  414,751; 0,00000
 266,63;  451,062;  460,424;  582,072;-7,69557
 267,23;  259,127;  337,520;  306,277; 0,00000
 267,83;  464,904;  458,318;  566,969; 6,06106
 268,42;  361,203;  371,098;  463,820;-10,67239
 269,02;  666,701;  659,716;  753,437; 7,45352
 269,62;  466,819;  478,609;  549,026;-16,74214
 270,22;  254,182;  294,370;  324,254;-134,47714
 270,81;  451,591;  479,726;  588,123;-25,95552
 271,41;  405,580;  471,987;  547,871;-87,51090
 272,01;  439,044;  475,493;  486,717;-324,73538
 272,61;  430,627;  435,525;  504,597;-7,09144
 273,20;  523,265;  550,097;  581,814;-84,59821
 273,80;  364,165;  391,959;  394,049;-1330,33990
 274,40;  285,071;  310,355;  304,471; 0,00000
 274,99;  422,766;  449,617;  446,963; 0,00000
 275,59;  498,162;  510,361;  570,837;-20,17229
 276,19;  566,973;  568,633;  710,534;-1,16990
 276,78;  460,430;  437,823;  529,809;24,57645
 277,38;  349,456;  350,427;  391,649;-2,35716
 277,98;  376,902;  397,436;  387,586; 0,00000
 278,57;  349,927;  349,225;  388,597; 1,78242
 279,17;  435,668;  428,320;  560,494; 5,55979
 279,77;  975,339;  909,717; 1052,443;45,97771
 280,37;  385,613;  429,788;  428,134; 0,00000
 280,96;  322,361;  367,041;  382,688;-285,54475
 281,56;  271,352;  285,167;  325,203;-34,50558
 282,16;  340,738;  375,035;  381,060;-569,21296
 282,75;  330,778;  326,676;  371,363; 9,17865
 283,35;  389,072;  420,713;  503,386;-38,27276
 283,95;  368,453;  398,325;  398,117; 0,00000
 284,54;  357,221;  397,524;  443,854;-86,99133
 285,14;  397,218;  413,926;  481,643;-24,67361
 285,73;  556,143;  521,073;  586,569;53,54591
 286,33;  309,796;  338,540;  416,163;-37,02974
 286,93;  317,518;  360,326;  435,643;-56,83763
 287,52;  423,294;  470,299;  513,866;-107,89494
 288,12;  479,642;  507,090;  609,186;-26,88530
 288,72;  515,590;  519,581;  586,505;-5,96433
 289,31;  498,183;  493,927;  616,168; 3,48096
 289,91;  665,765;  624,159;  754,049;32,03168
 290,51;  431,631;  410,081;  564,723;13,93537
 291,10;  508,354;  499,687;  557,351;15,02908
 291,70;  310,650;  352,764;  345,671; 0,00000
 292,29;  467,058;  450,805;  528,711;20,86157
 292,89;  390,334;  391,079;  477,934;-0,85771
 293,49;  469,038;  469,535;  531,060;-0,80742
 294,08;  222,409;  256,832;  281,008;-142,38357
 294,68;  325,207;  348,154;  382,946;-65,95687
 295,28;  412,262;  437,061;  580,837;-17,24861
 295,87;  389,564;  370,601;  441,134;26,88476
 296,47;  400,759;  405,663;  467,626;-7,91514
 297,06;  468,230;  462,761;  529,574; 8,18544
 297,66;  315,214;  333,008;  247,283; 0,00000
 298,26;  188,889;  227,824;  168,591; 0,00000
 298,85;  472,691;  458,764;  568,889;12,64676
 299,45;  383,322;  393,907;  435,237;-25,60881
 300,04;  400,983;  391,090;  448,403;17,26129
 300,64;  430,421;  387,049;  517,323;33,29335
 301,23;  448,972;  480,613;  508,386;-113,92961
 301,83;  452,686;  433,988;  492,614;31,89355
 302,43;  405,986;  432,225;  515,380;-31,55553
 303,02;  336,748;  356,753;  447,163;-22,12807
 303,62;  391,550;  384,089;  488,140; 7,17088
 304,21;  543,939;  513,479;  725,677;14,35448
 304,81;  546,729;  509,803;  617,660;34,23587
 305,40;  398,789;  395,048;  520,060; 2,99249
 306,00;  372,377;  385,051;  462,894;-16,28155
 306,59;  453,345;  450,213;  576,866; 2,47306
 307,19;  286,623;  309,364;  330,151;-109,40107
 307,79;  393,712;  404,392;  402,454; 0,00000
 308,38;  432,676;  400,961;  536,535;23,39342
 308,98;  309,061;  310,803;  375,923;-2,67579
 309,57;  308,185;  331,505;  367,231;-65,27680
 310,17;  392,360;  485,429;  505,516;-463,33283
 310,76;  434,798;  530,164;  513,968; 0,00000
 311,36;  351,160;  415,116;  465,220;-127,64856
 311,95;  295,990;  300,506;  382,974;-5,47592
 312,55;  660,009;  691,727;  756,688;-48,82648
 313,14;  259,549;  272,607;  347,757;-17,37513
 313,74;  259,936;  291,857;  318,997;-117,61380
 314,33;  440,752;  412,709;  537,289;22,50958
 314,93;  508,992;  481,184;  669,037;14,80315
 315,52;  471,839;  473,355;  576,208;-1,47375
 316,12;  366,541;  365,295;  466,506; 1,23125
 316,71; 1175,505; 1082,934; 1388,797;30,26568
 317,31;  193,413;  244,550;  258,368;-370,06821
 317,90;  273,830;  325,918;  414,488;-58,80976
 318,50;  264,936;  298,157;  308,997;-306,45348
 319,09;  241,496;  243,602;  274,397;-6,83803
 319,69;  376,387;  366,246;  451,528;11,89126
 320,28;  422,205;  430,076;  540,883;-7,10386
 320,88;  358,294;  358,224;  455,334; 0,07222
 321,47;  250,636;  284,657;  316,997;-105,19608
 322,07;  285,128;  327,040;  356,426;-142,62951
 322,66;  294,101;  283,278;  337,671;19,89838
 323,26;  317,560;  304,546;  461,009; 8,31786
 323,85;  352,713;  390,250;  466,368;-49,31438
 324,45;  221,152;  250,967;  311,203;-49,49640
 325,04;  266,131;  273,981;  349,723;-10,36416
 325,64;  335,735;  373,737;  464,848;-41,70895
 326,23;  308,530;  325,461;  372,574;-35,93648
 326,83;  480,354;  461,487;  577,351;16,28319
 327,42;  342,289;  352,024;  446,591;-10,29390
 328,01;  354,546;  366,771;  380,780;-87,26299
 328,61;  140,821;  201,324;  201,854; 0,00000
 329,20;  476,712;  441,892;  600,454;21,95961
 329,80;  206,680;  219,154;  300,426;-15,34878
 330,39;  324,430;  340,261;  390,574;-31,46460
 330,99;  258,291;  246,164;  302,889;21,37908
 331,58;  238,788;  291,466;  309,677;-289,25798
 332,17;  421,001;  415,478;  576,671; 3,42657
 332,77;  584,670;  551,998;  695,557;22,75900
 333,36;  326,939;  319,817;  429,443; 6,49668
 333,96;  172,181;  226,650;  254,106;-198,38537
 334,55;  247,623;  244,927;  312,386; 3,99754
 335,15;  252,105;  281,076;  306,883;-112,26383
 335,74;  320,203;  324,398;  372,820;-8,66479
 336,33;  251,188;  273,266;  372,677;-22,20858
 336,93;  311,957;  342,885;  418,563;-40,86878
 337,52;  345,152;  364,367;  439,203;-25,67560
 338,12;  360,754;  365,387;  376,351;-42,26099
 338,71;  312,575;  325,574;  427,831;-12,71114
 339,30;  492,749;  469,169;  573,991;22,49555
 339,90;  246,828;  296,678;  320,191;-212,00845
 340,49;  314,624;  308,185;  411,300; 6,24528
 341,08;  310,483;  360,527;  417,168;-88,35445
 341,68;  328,488;  338,766;  342,677;-262,77045
 342,27;  430,301;  434,478;  491,671;-7,30261
 342,87;  316,506;  336,534;  389,797;-37,60280
 343,46;  514,027;  487,625;  678,597;13,82491
 344,05;  368,856;  381,965;  426,414;-29,49324
 344,65;  451,127;  454,925;  565,597;-3,43195
 345,24;  431,848;  421,711;  502,077;12,61387
 345,83;  480,185;  450,530;  579,700;22,95806
 346,43;  235,534;  251,979;  330,934;-20,82813
 347,02;  232,150;  241,731;  342,226;-9,53463
 347,61;  193,894;  264,100;  278,866;-475,45350
 348,21;  504,103;  470,398;  651,820;18,57789
 348,80;  150,675;  181,974;  214,831;-95,25303
 349,40;  246,031;  257,281;  293,723;-30,87087
 349,99;  264,968;  274,920;  362,494;-11,36331
 350,58;  301,662;  351,799;  346,603; 0,00000
 351,18;  352,209;  348,394;  391,243; 8,90225
 351,77;  263,333;  292,759;  359,786;-43,90159
 352,36;  236,701;  233,120;  312,757; 4,49575
 352,96;  174,835;  178,899;  174,083; 0,00000
 353,55;  403,211;  401,210;  401,071; 0,00000
 354,14;  312,649;  308,069;  425,991; 3,88421
 354,73;  173,944;  179,493;  216,717;-14,90640
 355,33;  254,522;  257,207;  358,237;-2,65690
 355,92;  308,135;  322,637;  350,848;-51,40316
 356,51;  180,846;  189,609;  217,546;-31,36537
 357,11;  217,291;  224,301;  350,654;-5,54845
 357,70;  327,220;  325,642;  389,471; 2,47236
 358,29;  263,096;  239,940;  383,163;16,16807
 358,89;  277,676;  258,531;  329,746;26,88368
 359,48;  273,142;  261,628;  296,951;32,59511
 360,07;  470,811;  425,010;  566,071;32,46866
 360,66;  315,221;  329,199;  445,385;-12,03138
 361,26;  472,251;  465,460;  584,351; 5,71191
 361,85;  325,337;  280,010;  397,591;38,55000
 362,44;  357,941;  316,903;  448,482;31,18881
 363,04;  305,700;  263,709;  374,585;37,87191
 363,63;  282,345;  251,259;  326,608;41,25634
 364,22;  404,364;  339,048;  515,876;36,93769
 364,81;  363,236;  275,403;  479,739;42,98452
 365,41;  504,539;  381,101;  603,951;55,39072
 366,00;  281,179;  144,618;  338,785;70,33158
 366,59;  559,877;  384,102;  706,957;54,44392
 367,18;  835,102;  611,786;  989,648;59,09975
 367,78;  458,868;  257,228;  529,471;74,06637
 368,37;  428,700;  259,171;  499,820;70,44666
 368,96;  399,061;  231,074;  497,134;63,13888
 369,55;  531,470;  353,911;  630,854;64,11390
 370,15;  417,807;  287,287;  517,391;56,72222
 370,74;  534,034;  414,012;  595,380;66,17628
 371,33;  467,828;  359,678;  554,191;55,60048
 371,92;  608,138;  507,468;  683,505;57,18705
 372,51;  413,394;  358,475;  534,397;31,21770
 373,11;  290,113;  257,321;  342,579;38,46220
 373,70;  281,929;  237,611;  348,637;39,91665
 374,29;  244,004;  199,264;  293,711;47,37002
 374,88;  405,222;  305,757;  492,299;53,32003
 375,48;  368,099;  247,051;  495,671;48,68790
 376,07;  427,352;  307,842;  539,734;51,53690
 376,66;  304,947;  192,304;  413,225;50,98773
 377,25;  250,303;  157,869;  267,031;84,67598
 377,84;  564,200;  441,671;  697,820;47,83509
 378,44;  464,517;  372,939;  557,939;49,50171
 379,03;  301,541;  209,508;  359,802;61,23483
 379,62;  294,777;  232,664;  378,191;42,68119
 380,21;  215,382;  182,440;  298,465;28,39188
 380,80;  312,540;  251,746;  341,568;67,68327
 381,39;  174,740;  141,246;  214,568;45,68146
 381,99;  345,458;  273,076;  419,922;49,29101
 382,58;  505,708;  381,907;  536,540;80,06150
 383,17;  543,127;  407,596;  634,808;59,64958
 383,76;  644,872;  520,051;  781,151;47,80582
 384,35;  526,228;  413,216;  647,957;48,14341
 384,94;  639,174;  510,329;  819,214;41,71298
 385,54;  531,664;  433,572;  640,345;47,43956
 386,13;  292,342;  234,224;  318,631;68,85521
 386,72;  457,819;  362,859;  545,088;52,10992
 387,31;  342,003;  274,169;  413,031;48,84994
 387,90;  286,370;  231,248;  333,620;53,84455
 388,49;  286,114;  216,241;  354,728;50,45475
 389,08;  621,917;  510,239;  758,939;44,90477
 389,68;  396,936;  300,190;  483,442;52,79409
 390,27;  375,482;  276,103;  458,700;54,42562
 390,86;  380,266;  288,992;  531,494;37,63817
 391,45;  364,776;  272,407;  379,277;86,43139
 392,04;  568,961;  418,737;  637,368;68,71143
 392,63;  241,353;  154,100;  320,648;52,38902
 393,22;  296,266;  219,592;  362,494;53,65454
 393,81;  306,297;  186,435;  364,843;67,18428
 394,41;  277,543;  225,044;  350,779;41,75408
 395,00;  282,531;  210,651;  334,934;57,83570
 395,59;  178,333;  109,192;  228,231;58,08293
 396,18;  327,158;  255,576;  435,922;39,69144
 396,77;  361,400;  228,433;  454,054;58,93375
 397,36;  732,486;  560,463;  851,145;59,17883
 397,95;  387,267;  284,813;  447,642;62,92091
 398,54;  254,373;  160,509;  298,065;68,23677
 399,13;  464,103;  335,031;  550,265;59,96811
 399,72;  201,364;  123,672;  244,345;64,38240
 400,31;  322,000;  230,409;  366,585;67,25905
 400,90;  420,372;  279,551;  563,151;49,65478
 401,50;  388,380;  297,462;  419,402;74,55929
 402,09;  468,188;  343,999;  495,122;82,17751
 402,68;  438,440;  322,546;  506,568;62,97860
 403,27;  292,558;  169,076;  328,922;77,25048
 403,86;  334,572;  220,388;  403,917;62,21564
 404,45;  262,745;  139,526;  313,163;70,96362
 405,04;  512,578;  331,947;  629,574;60,69048
 405,63;  393,349;  234,044;  453,523;72,58336
 406,22;  282,586;  173,459;  379,825;52,88048
 406,81;  388,343;  258,586;  495,865;54,68520
 407,40;  485,271;  308,593;  622,237;56,33076
 407,99;  512,183;  382,161;  706,614;40,07436
 408,58;  540,748;  409,062;  613,140;64,52734
 409,17;  594,763;  421,014;  727,431;56,70354
 409,76;  541,128;  408,753;  628,722;60,17871
 410,35;  332,584;  181,943;  444,997;57,26638
 410,94;  443,366;  282,092;  539,494;62,65431
 411,53;  558,824;  422,335;  713,362;46,89888
 412,12;  403,838;  228,172;  454,825;77,50403
 412,71;  338,130;  187,531;  396,785;71,96933
 413,30;  352,828;  223,116;  430,957;62,40939
 413,89;  263,603;  128,169;  322,031;69,86102
 414,48;  304,490;  174,519;  372,271;65,72399
 415,07;  537,648;  339,087;  604,608;74,78163
 415,66;  364,607;  210,049;  463,625;60,95131
 416,25;  595,942;  401,128;  720,951;60,91293
 416,84;  690,793;  522,717;  873,482;47,91681
 417,43;  362,774;  224,229;  435,214;65,66585
 418,02;  437,358;  260,476;  491,922;76,42466
 418,61;  381,788;  207,299;  454,122;70,69404
 419,20;  367,964;  211,514;  469,431;60,65878
 419,79;  363,505;  182,209;  418,328;76,78159
 420,38;  431,798;  258,193;  551,757;59,13700
 420,97;  634,615;  426,266;  786,197;57,88578
 421,56;  406,417;  220,044;  506,260;65,11621
 422,15;  358,052;  195,180;  404,500;77,81018
 422,74;  624,783;  432,261;  744,614;61,63618
 423,33;  484,192;  276,559;  566,568;71,59518
 423,92;  559,624;  351,798;  661,597;67,08419
 424,51;  425,997;  250,135;  563,843;56,05915
 425,10;  452,790;  243,519;  519,271;75,89084
 425,69;  380,926;  184,038;  414,894;85,28612
 426,28;  419,510;  211,890;  530,923;65,07786
 426,87;  476,469;  245,115;  545,174;77,10279
 427,46;  823,077;  551,689;  901,660;77,54597
 428,04;  356,242;  132,690;  425,186;76,42912
 428,63;  486,482;  240,165;  570,934;74,46809
 429,22;  389,268;  193,533;  545,791;55,56576
 429,81;  546,019;  284,884;  668,557;68,06187
 430,40;  346,968;  101,795;  400,026;82,20919
 430,99;  573,372;  311,551;  658,151;75,53979
 431,58;  787,657;  534,518;  889,008;71,40935
 432,17;  732,253;  478,063;  818,883;74,58209
 432,76;  578,073;  322,671;  739,300;61,30207
 433,35;  614,963;  336,457;  696,517;77,34983
 433,94;  764,065;  502,035;  855,580;74,11502
 434,52;  352,388;  107,203;  449,443;71,64120
 435,11;  536,897;  255,460;  592,311;83,54941
 435,70;  456,476;  188,469;  574,511;69,42433
 436,29;  371,526;  126,638;  414,894;84,95509
 436,88;  626,225;  360,118;  738,745;70,28205
 437,47;  570,411;  270,810;  689,071;71,63003
 438,06;  555,032;  241,796;  611,551;84,71453
 438,65; 1152,753;  836,900; 1372,648;58,95549
 439,23;  442,022;  180,220;  650,534;55,66537
 439,82;  684,443;  387,986;  846,865;64,60449
 440,41;  605,504;  276,014;  701,648;77,41160
 441,00;  579,265;  284,335;  693,580;72,06685
 441,59;  660,269;  352,790;  723,705;82,89724
 442,18;  568,146;  254,446;  695,311;71,15550
 442,77;  476,689;  148,824;  581,591;75,76010
 443,35;  796,555;  429,003;  974,180;67,41895
 443,94;  695,009;  356,327;  803,688;75,70666
 444,53;  496,290;  161,819;  530,271;90,77722
 445,12;  691,924;  343,460;  869,831;66,20120
 445,71;  729,959;  357,101;  891,391;69,78559
 446,30;  844,854;  421,220;  953,797;79,54423
 446,88;  536,204;  157,151;  622,414;81,47072
 447,47;  702,091;  292,239;  804,420;80,02091
 448,06;  592,711;  196,310;  728,071;74,54485
 448,65;  728,212;  331,925;  880,900;72,18682
 449,24;  826,325;  407,618; 1024,745;67,84775
 449,82;  626,513;  250,325;  763,900;73,24882
 450,41;  645,450;  232,802;  716,437;85,32221
 451,00;  701,526;  248,038;  805,894;81,29126
 451,59;  556,831;  112,776;  613,403;88,69991
 452,18;  669,827;  200,258;  811,043;76,87967
 452,76;  632,884;  170,243;  746,997;80,21471
 453,35;  720,142;  246,328;  805,951;84,66656
 453,94;  681,021;  198,262;  805,620;79,48511
 454,53;  744,715;  266,366;  861,197;80,41760
 455,12;  828,080;  297,025;  996,637;75,90713
 455,70;  698,552;  166,742;  734,734;93,62987
 456,29;  781,100;  233,896;  941,288;77,35513
 456,88; 1010,761;  398,879; 1129,454;83,75342
 457,47; 1122,917;  464,706; 1355,494;73,89084
 458,05;  855,678;  279,247;  955,574;85,22966
 458,64;  841,392;  209,322; 1064,803;73,88478
 459,23;  758,872;  156,951;  883,151;82,88638
 459,82; 1043,796;  357,877; 1204,928;80,97726
 460,40;  915,442;  243,328; 1118,951;76,75833
 460,99;  892,306;  215,834; 1037,797;82,29951
 461,58;  981,228;  281,378; 1102,191;85,26304
 462,17;  741,504;   57,151;  873,414;83,83978
 462,75;  835,824;  121,860;  959,831;85,20150
 463,34;  948,676;  220,669; 1152,511;78,12558
 463,93; 1013,165;  268,135; 1160,580;83,48189
 464,52; 1052,195;  253,820; 1195,014;84,82576
 465,10;  990,570;  210,911; 1165,854;81,64455
 465,69; 1174,664;  346,239; 1306,900;86,23488
 466,28;  937,778;   92,609; 1089,808;84,75430
 466,86; 1208,870;  312,573; 1328,088;88,26030
 467,45;  910,542;   81,828; 1065,951;84,20833
 468,04;  921,892;   80,259;  985,568;92,96632
 468,63; 1096,349;  220,844; 1242,523;85,69280
 469,21; 1195,301;  263,316; 1380,437;83,42743
 469,80; 1302,204;  351,951; 1395,414;91,06727
 470,39; 1265,351;  307,547; 1444,054;84,27615
 470,97; 1111,546;  159,146; 1266,311;86,02148
 471,56; 1127,993;  150,117; 1226,483;90,84977
 472,15; 1290,057;  273,723; 1493,328;83,33298
 472,73; 1177,063;  167,157; 1295,517;89,50209
 473,32; 1378,178;  296,509; 1549,808;86,30574
 473,91; 1149,074;   97,591; 1201,448;95,25534
 474,49; 1487,942;  365,090; 1639,186;88,12933
 475,08; 1256,024;  131,422; 1436,066;86,19996
 475,67; 1321,620;  204,104; 1415,706;92,23461
 476,25; 1557,089;  362,124; 1729,591;87,38526
 476,84; 1308,185;  109,405; 1442,231;89,94267
 477,43; 1426,301;  250,853; 1586,203;88,02550
 478,01; 1458,753;  277,663; 1713,883;82,23605
 478,60; 1307,946;   77,609; 1429,546;91,00554
 479,19; 1479,141;  222,633; 1732,271;83,23238
 479,77; 1445,664;  168,777; 1693,666;83,73640
 480,36; 1478,736;  163,694; 1663,763;87,66542
 480,94; 1491,904;  141,914; 1595,648;92,86362
 481,53; 1626,705;  244,272; 1864,563;85,32009
 482,12; 1662,417;  264,868; 1898,729;85,53662
 482,70; 1617,637;  201,114; 1772,911;90,12121
 483,29; 1541,612;  131,030; 1614,220;95,10459
 483,88; 1591,561;  121,941; 1744,688;90,56368
 484,46; 1584,881;  142,807; 1844,020;84,76743
 485,05; 1607,061;  178,979; 1862,454;84,82939
 485,63; 1794,914;  327,746; 1981,048;88,74165
 486,22; 1726,656;  228,365; 1938,414;87,61681
 486,81; 1575,715;  114,066; 1769,197;88,31016
 487,39; 1699,000;  127,800; 1900,609;88,62770
 487,98; 1701,983;  135,527; 1878,168;89,88972
 488,56; 1799,112;  238,268; 2083,985;84,56569
 489,15; 1861,640;  273,950; 2084,888;87,67222
 489,74; 2011,783;  367,227; 2288,168;85,61195
 490,32; 1799,153;  191,762; 2045,883;86,69291
 490,91; 1779,630;  111,018; 2030,488;86,93088
 491,49; 1801,981;  123,807; 2015,020;88,73536
 492,08; 1885,712;  198,468; 1982,985;94,54901
 492,66; 2119,587;  394,683; 2373,294;87,17750
 493,25; 1846,612;  127,730; 2042,220;89,78275
 493,84; 2022,604;  263,514; 2352,648;84,20188
 494,42; 1974,993;  195,742; 2225,951;87,63880
 495,01; 2049,159;  302,059; 2338,305;85,80005
 495,59; 2023,432;  198,838; 2206,637;90,87531
 496,18; 1874,168;  102,295; 2154,026;86,35992
 496,76; 1998,414;  190,646; 2179,048;90,91558
 497,35; 1922,892;   94,122; 2080,803;92,05153
 497,93; 2114,748;  267,987; 2369,608;87,87316
 498,52; 1991,363;  125,657; 2147,517;92,27670
 499,10; 2168,767;  253,537; 2386,111;89,80836
 499,69; 2358,441;  439,470; 2646,037;86,96635
 500,27; 2373,022;  444,344; 2663,003;86,92992
 500,86; 2363,449;  395,869; 2612,991;88,74478
 501,44; 2430,965;  492,197; 2706,814;87,54415
 502,03; 2156,757;  139,585; 2333,563;91,94130
 502,61; 2189,401;  193,516; 2474,437;87,50349
 503,20; 2050,568;   77,357; 2241,260;91,18759
 503,78; 2266,282;  255,870; 2564,254;87,09173
 504,37; 2099,534;  113,079; 2290,934;91,21151
 504,95; 2502,416;  496,486; 2901,345;83,41152
 505,54; 2058,149;   82,769; 2356,991;86,85960
 506,12; 2357,311;  281,772; 2689,306;86,21017
 506,71; 2279,807;  134,316; 2492,180;90,99298
 507,29; 2291,553;  132,025; 2517,117;90,54278
 507,88; 2314,758;  128,705; 2497,711;92,27720
 508,46; 2170,460;   30,321; 2350,540;92,23866
 509,05; 2335,064;  130,639; 2490,900;93,39751
 509,63; 2760,160;  489,821; 3104,540;86,82917
 510,22; 2349,151;  130,885; 2626,820;88,87516
 510,80; 2797,975;  500,711; 3053,597;89,98696
 511,39; 2698,365;  406,259; 3042,049;86,96089
 511,97; 2481,926;  242,600; 2745,128;89,48255
