
Integration time [ms]: 4000,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1803151U1
Wave   ;Sample   ;Dark     ;Reference;Transmittance
 216,96; 3287,209; 3374,743; 3320,521; 0,00000
 217,56; 1802,832; 1758,271; 1805,044;95,27204
 218,16; 2339,789; 2388,655; 2447,767;-82,66598
 218,75; 1547,058; 1641,143; 1726,151;-110,67845
 219,35; 1730,823; 1853,337; 1773,609; 0,00000
 219,95; 2339,712; 2485,548; 2410,018; 0,00000
 220,55; 2083,959; 2095,363; 2152,035;-20,12286
 221,15; 2998,949; 3060,429; 3111,601;-120,14370
 221,75; 1900,963; 1926,658; 1953,960;-94,11081
 222,35; 2241,765; 2344,002; 2272,545; 0,00000
 222,95; 3269,881; 3234,306; 3297,945;55,90061
 223,55; 3013,103; 3109,103; 3183,011;-129,89086
 224,15; 2544,048; 2604,574; 2468,444; 0,00000
 224,75; 2236,178; 2379,596; 2266,633; 0,00000
 225,35; 1933,752; 2104,504; 1976,641; 0,00000
 225,95; 2698,890; 2835,240; 2776,380; 0,00000
 226,55; 1872,211; 1858,328; 1869,134;128,47396
 227,15; 1848,878; 1872,231; 1939,905;-34,50797
 227,75; 3024,481; 3047,306; 2994,945; 0,00000
 228,34; 2045,969; 2090,662; 2093,198;-1762,25934
 228,94; 2516,794; 2687,169; 2521,577; 0,00000
 229,54; 1809,493; 1972,804; 1855,849; 0,00000
 230,14; 2215,937; 2290,055; 2239,397; 0,00000
 230,74; 1803,526; 1934,901; 1915,078; 0,00000
 231,34; 1888,892; 1948,949; 1956,692;-775,62548
 231,94; 2342,436; 2452,835; 2476,512;-466,26316
 232,54; 1778,428; 1919,976; 1871,119; 0,00000
 233,14; 2346,708; 2430,888; 2317,365; 0,00000
 233,74; 1864,421; 1892,751; 1849,996; 0,00000
 234,33; 1827,437; 1926,055; 1981,397;-178,19711
 234,93; 1860,316; 1868,477; 1937,215;-11,87373
 235,53; 1894,676; 2020,156; 1837,864; 0,00000
 236,13; 2205,071; 2281,007; 2160,782; 0,00000
 236,73; 2208,213; 2435,672; 2176,718; 0,00000
 237,33; 2200,223; 2203,702; 2242,337;-9,00336
 237,93; 3327,827; 3450,121; 3552,962;-118,91444
 238,53; 1877,395; 1998,389; 1962,461; 0,00000
 239,12; 3715,929; 3828,341; 3761,847; 0,00000
 239,72; 3007,232; 3117,905; 3127,315;-1176,10264
 240,32; 1313,427; 1490,391; 1230,506; 0,00000
 240,92; 1386,446; 1423,134; 1487,675;-56,84519
 241,52; 1765,071; 1843,007; 1747,782; 0,00000
 242,12; 2628,969; 2652,297; 2634,470; 0,00000
 242,72; 1693,136; 1765,200; 1704,241; 0,00000
 243,31; 1766,667; 1895,077; 1920,585;-503,39912
 243,91; 2219,458; 2311,143; 2297,151; 0,00000
 244,51; 1419,844; 1510,914; 1447,791; 0,00000
 245,11; 4178,843; 4236,060; 4215,635; 0,00000
 245,71; 2708,762; 2968,292; 2825,232; 0,00000
 246,31; 3209,010; 3308,963; 3255,406; 0,00000
 246,90; 3549,544; 3674,914; 3758,791;-149,46880
 247,50; 1683,726; 1868,901; 1654,078; 0,00000
 248,10; 2132,766; 2191,857; 2205,701;-426,83538
 248,70; 1261,201; 1414,394; 1428,699;-1070,88037
 249,30; 2123,255; 2135,703; 2095,382; 0,00000
 249,90; 1706,126; 1802,536; 1679,350; 0,00000
 250,49; 1919,525; 2119,681; 1983,193; 0,00000
 251,09; 1801,631; 1940,051; 1870,159; 0,00000
 251,69; 2337,025; 2313,046; 2316,922;618,72874
 252,29; 2201,583; 2316,015; 2151,258; 0,00000
 252,89; 2070,553; 2214,483; 2059,497; 0,00000
 253,48; 1982,444; 2109,914; 1942,791; 0,00000
 254,08; 1299,794; 1368,169; 1331,577; 0,00000
 254,68; 1236,308; 1305,888; 1212,365; 0,00000
 255,28; 2031,605; 2163,813; 2094,324; 0,00000
 255,88; 1992,794; 2197,169; 2013,577; 0,00000
 256,47; 1329,427; 1415,121; 1240,962; 0,00000
 257,07; 1943,809; 2012,108; 2048,249;-188,97528
 257,67; 2465,169; 2521,662; 2492,198; 0,00000
 258,27; 2088,990; 2251,875; 2206,652; 0,00000
 258,86; 2593,425; 2728,411; 2647,650; 0,00000
 259,46; 1774,353; 1788,483; 1800,497;-117,60480
 260,06; 1905,819; 1959,677; 1936,956; 0,00000
 260,66; 1966,978; 2085,500; 1972,448; 0,00000
 261,26; 3151,022; 3229,971; 3235,881;-1335,98430
 261,85; 1244,658; 1317,633; 1345,579;-261,12434
 262,45; 2039,753; 2017,993; 2117,069;21,96222
 263,05; 1907,565; 1952,002; 1948,545; 0,00000
 263,65; 1196,159; 1344,487; 1290,735; 0,00000
 264,24; 2795,243; 2755,425; 2960,363;19,42966
 264,84; 2288,298; 2360,954; 2280,930; 0,00000
 265,44; 2513,542; 2522,839; 2462,750; 0,00000
 266,04; 1576,153; 1819,483; 1641,497; 0,00000
 266,63; 1778,824; 1752,191; 1786,765;77,03033
 267,23; 1165,065; 1286,492; 1169,973; 0,00000
 267,83; 1948,576; 1934,156; 2012,864;18,32037
 268,42; 1538,289; 1653,020; 1591,495; 0,00000
 269,02; 2869,223; 3109,461; 2986,309; 0,00000
 269,62; 2017,285; 2074,090; 1950,298; 0,00000
 270,22; 1089,324; 1262,826; 1138,037; 0,00000
 270,81; 1979,748; 2007,209; 2100,716;-29,36776
 271,41; 1932,458; 2063,267; 1942,850; 0,00000
 272,01; 1956,941; 2070,985; 2053,594; 0,00000
 272,61; 1937,436; 2087,200; 1976,241; 0,00000
 273,20; 2424,148; 2558,333; 2526,416; 0,00000
 273,80; 1558,427; 1712,756; 1522,234; 0,00000
 274,40; 1344,791; 1431,729; 1405,808; 0,00000
 274,99; 1878,935; 2092,470; 2081,784; 0,00000
 275,59; 2241,745; 2390,769; 2270,947; 0,00000
 276,19; 2619,286; 2680,580; 2665,727; 0,00000
 276,78; 1974,318; 1944,187; 2020,528;39,46893
 277,38; 1532,160; 1662,218; 1613,192; 0,00000
 277,98; 1699,810; 1789,597; 1688,677; 0,00000
 278,57; 1538,736; 1613,200; 1543,241; 0,00000
 279,17; 1833,988; 1920,165; 1938,339;-474,17050
 279,77; 4116,764; 4306,147; 4342,389;-522,56474
 280,37; 1754,364; 1806,272; 1816,088;-528,78532
 280,96; 1484,558; 1596,633; 1512,579; 0,00000
 281,56; 1162,000; 1301,809; 1205,086; 0,00000
 282,16; 1452,998; 1593,589; 1473,202; 0,00000
 282,75; 1333,912; 1351,548; 1430,018;-22,47418
 283,35; 1746,699; 1724,443; 1718,358; 0,00000
 283,95; 1713,608; 1837,523; 1837,636; 0,00000
 284,54; 1567,802; 1732,518; 1804,399;-229,15295
 285,14; 1890,120; 2002,531; 1979,112; 0,00000
 285,73; 2176,454; 2242,848; 2297,226;-122,09940
 286,33; 1461,646; 1551,624; 1521,103; 0,00000
 286,93; 1517,320; 1624,531; 1599,112; 0,00000
 287,52; 2018,873; 2087,351; 2025,367; 0,00000
 288,12; 2253,988; 2368,289; 2323,039; 0,00000
 288,72; 2404,604; 2540,228; 2555,711;-875,93188
 289,31; 2228,632; 2305,540; 2156,587; 0,00000
 289,91; 2969,027; 2981,756; 2872,234; 0,00000
 290,51; 1827,626; 1677,901; 1918,078;62,33946
 291,10; 2220,186; 2291,945; 2340,455;-147,92648
 291,70; 1434,547; 1561,113; 1503,531; 0,00000
 292,29; 2069,355; 2157,068; 2029,110; 0,00000
 292,89; 1639,408; 1690,888; 1683,365; 0,00000
 293,49; 2103,098; 2264,589; 2068,202; 0,00000
 294,08; 1098,274; 1265,571; 1137,251; 0,00000
 294,68; 1394,679; 1502,721; 1521,333;-580,49702
 295,28; 1843,045; 1825,769; 1832,947;240,67580
 295,87; 1696,719; 1701,042; 1659,684; 0,00000
 296,47; 1797,063; 1923,782; 1882,660; 0,00000
 297,06; 2072,139; 2198,765; 2112,709; 0,00000
 297,66; 1157,451; 1120,408; 1287,457;22,17485
 298,26;  885,796; 1080,514;  935,161; 0,00000
 298,85; 2001,869; 2209,787; 2051,898; 0,00000
 299,45; 1639,367; 1706,077; 1698,585; 0,00000
 300,04; 1647,910; 1700,963; 1647,406; 0,00000
 300,64; 1714,359; 1752,363; 1876,035;-30,72951
 301,23; 2035,999; 2053,443; 2027,358; 0,00000
 301,83; 1792,192; 1890,949; 1841,692; 0,00000
 302,43; 1852,614; 2008,527; 1866,874; 0,00000
 303,02; 1451,301; 1560,394; 1634,699;-146,81679
 303,62; 1629,004; 1619,958; 1653,168;27,23981
 304,21; 2255,542; 2301,570; 2346,207;-103,11541
 304,81; 2392,431; 2363,051; 2414,159;57,48611
 305,40; 1760,153; 1808,359; 1850,798;-113,58766
 306,00; 1719,655; 1819,703; 1767,382; 0,00000
 306,59; 1930,227; 1944,121; 1926,962; 0,00000
 307,19; 1239,075; 1283,791; 1297,136;-335,08448
 307,79; 1682,635; 1758,980; 1799,356;-189,08695
 308,38; 1789,196; 1837,120; 1850,918;-347,31986
 308,98; 1236,437; 1304,055; 1275,397; 0,00000
 309,57; 1247,027; 1271,391; 1210,506; 0,00000
 310,17; 1960,665; 2107,521; 2071,488; 0,00000
 310,76; 2310,556; 2428,076; 2445,481;-675,21672
 311,36; 1643,401; 1768,788; 1824,942;-223,28865
 311,95; 1284,361; 1378,073; 1343,348; 0,00000
 312,55; 3024,203; 3226,863; 3070,983; 0,00000
 313,14; 1010,839;  938,399; 1064,981;57,22741
 313,74; 1173,903; 1252,738; 1196,283; 0,00000
 314,33; 1935,191; 2063,094; 2075,536;-1028,02437
 314,93; 2122,156; 2188,923; 2156,266; 0,00000
 315,52; 1967,585; 2025,725; 2042,570;-345,14261
 316,12; 1652,959; 1656,998; 1657,307; 0,00000
 316,71; 5234,792; 5239,584; 5407,964;-2,84593
 317,31;  862,243;  942,694;  825,906; 0,00000
 317,90; 1386,847; 1427,479; 1395,260; 0,00000
 318,50; 1204,603; 1262,738; 1199,283; 0,00000
 319,09; 1028,125; 1098,046; 1119,922;-319,63237
 319,69; 1693,000; 1815,663; 1664,243; 0,00000
 320,28; 1732,884; 1666,870; 1715,414;135,98779
 320,88; 1478,030; 1544,196; 1649,003;-63,13103
 321,47; 1124,003; 1254,738; 1125,283; 0,00000
 322,07; 1273,052; 1298,628; 1313,341;-173,83264
 322,66; 1280,002; 1255,883; 1228,127; 0,00000
 323,26; 1273,029; 1225,341; 1272,847;100,38313
 323,85; 1626,743; 1723,694; 1661,906; 0,00000
 324,45;  802,499;  844,809;  938,086;-45,35823
 325,04; 1172,226; 1270,901; 1230,078; 0,00000
 325,64; 1613,616; 1663,602; 1588,915; 0,00000
 326,23; 1335,839; 1505,765; 1385,709; 0,00000
 326,83; 1911,486; 1999,945; 2009,455;-930,18715
 327,42; 1582,396; 1619,514; 1741,161;-30,51293
 328,01; 1522,936; 1636,835; 1567,512; 0,00000
 328,61;  778,402;  731,518;  780,399;95,91414
 329,20; 2057,035; 2068,980; 2097,356;-42,09743
 329,80;  839,607;  938,398;  824,937; 0,00000
 330,39; 1509,939; 1549,765; 1513,709; 0,00000
 330,99; 1094,669; 1189,787; 1171,898; 0,00000
 331,58; 1183,887; 1231,800; 1275,611;-109,36108
 332,17; 1854,402; 1989,883; 1884,127; 0,00000
 332,77; 2551,083; 2623,015; 2525,258; 0,00000
 333,36; 1339,864; 1551,147; 1318,388; 0,00000
 333,96;  752,037;  796,690;  797,669; 0,00000
 334,55; 1004,554; 1092,213; 1083,954; 0,00000
 335,15; 1088,484; 1146,870; 1191,414;-131,07593
 335,74; 1235,589; 1335,020; 1250,495; 0,00000
 336,33; 1142,687; 1220,800; 1133,611; 0,00000
 336,93; 1391,068; 1423,932; 1418,742; 0,00000
 337,52; 1464,299; 1653,809; 1541,086; 0,00000
 338,12; 1473,286; 1596,945; 1533,455; 0,00000
 338,71; 1416,760; 1446,853; 1561,463;-26,25651
 339,30; 2087,117; 2095,822; 2173,799;-11,16263
 339,90; 1293,074; 1379,206; 1331,523; 0,00000
 340,49; 1357,962; 1502,927; 1376,504; 0,00000
 341,08; 1458,332; 1547,540; 1362,587; 0,00000
 341,68; 1348,987; 1474,800; 1268,611; 0,00000
 342,27; 1878,002; 2069,883; 1870,127; 0,00000
 342,87; 1530,092; 1603,584; 1563,964; 0,00000
 343,46; 2034,236; 2121,200; 2076,241; 0,00000
 344,05; 1655,781; 1779,795; 1737,373; 0,00000
 344,65; 1956,336; 2005,200; 2031,241;-187,64696
 345,24; 1870,809; 1951,108; 1983,249;-249,82814
 345,83; 2136,584; 2162,235; 2263,142;-25,42056
 346,43; 1097,908; 1111,888; 1119,365;-186,97327
 347,02;  914,796;  944,244;  910,618; 0,00000
 347,61; 1010,473; 1147,351;  934,367; 0,00000
 348,21; 2115,189; 2163,020; 2206,495;-110,01819
 348,80;  725,660;  808,853;  826,463;-472,39875
 349,40; 1011,926; 1161,901; 1076,078; 0,00000
 349,99; 1122,088; 1188,165; 1230,339;-156,67628
 350,58; 1436,867; 1633,347; 1480,129; 0,00000
 351,18; 1408,753; 1390,993; 1449,069;30,57941
 351,77; 1124,821; 1139,751; 1232,996;-16,01190
 352,36;  991,594; 1017,169; 1110,577;-27,38069
 352,96;  669,795;  674,024;  732,733;-7,20396
 353,55; 1768,069; 1870,421; 1813,170; 0,00000
 354,14; 1309,118; 1374,822; 1339,799; 0,00000
 354,73;  660,841;  683,985;  663,594; 0,00000
 355,33; 1029,767; 1030,077; 1085,585;-0,55792
 355,92; 1335,316; 1366,602; 1378,915;-254,08401
 356,51;  746,257;  772,413;  903,694;-19,92325
 357,11;  954,791;  988,364; 1067,080;-42,65171
 357,70; 1467,736; 1512,959; 1535,212;-203,22499
 358,29; 1020,546; 1112,624; 1109,103; 0,00000
 358,89; 1025,568; 1084,567; 1080,013; 0,00000
 359,48; 1075,410; 1128,867; 1083,221; 0,00000
 360,07; 1882,369; 1911,421; 1990,170;-36,89275
 360,66; 1350,444; 1439,673; 1478,762;-228,27177
 361,26; 2145,277; 2206,405; 2279,263;-83,90059
 361,85; 1249,641; 1240,744; 1282,565;21,27366
 362,44; 1448,752; 1459,022; 1502,584;-23,57563
 363,04; 1061,800;  958,057; 1092,486;77,17340
 363,63; 1108,142; 1089,723; 1081,421; 0,00000
 364,22; 1516,834; 1571,644; 1570,143; 0,00000
 364,81; 1241,618; 1152,340; 1254,742;87,18346
 365,41; 1851,300; 1829,327; 1983,029;14,29576
 366,00;  733,656;  587,441;  833,209;59,49319
 366,59; 1829,740; 1674,013; 1840,109;93,75741
 367,18; 3215,095; 3150,908; 3332,404;35,36581
 367,78; 1300,581; 1179,189; 1384,616;59,09241
 368,37; 1177,679; 1052,480; 1202,304;83,56415
 368,96;  980,009;  869,502;  991,492;90,58680
 369,55; 1668,847; 1536,748; 1870,803;39,54396
 370,15; 1405,830; 1478,590; 1433,246; 0,00000
 370,74; 2042,559; 2084,757; 2151,278;-63,43574
 371,33; 1706,674; 1610,206; 1784,523;55,34042
 371,92; 2305,149; 2381,458; 2432,115;-150,63616
 372,51; 1655,715; 1757,506; 1829,730;-140,93777
 373,11; 1103,715; 1072,141; 1165,002;34,00126
 373,70; 1044,424; 1069,075; 1052,437; 0,00000
 374,29;  955,990;  998,758; 1035,323;-116,96485
 374,88; 1379,952; 1351,387; 1407,313;51,07729
 375,48; 1285,892; 1273,343; 1332,936;21,05785
 376,07; 1403,142; 1321,964; 1625,450;26,74862
 376,66; 1039,086;  951,704; 1049,426;89,41925
 377,25;  626,061;  670,467;  686,591;-275,39490
 377,84; 2154,279; 2114,480; 2208,304;42,41902
 378,44; 1789,284; 1785,264; 1844,657; 6,76769
 379,03;  921,523;  865,731; 1002,852;40,68798
 379,62; 1022,219; 1038,436; 1003,927; 0,00000
 380,21;  696,996;  648,273;  786,133;35,34233
 380,80; 1099,544; 1166,308; 1121,034; 0,00000
 381,39;  560,144;  527,308;  635,034;30,48084
 381,99; 1152,427; 1111,515; 1248,205;29,93057
 382,58; 1730,517; 1614,726; 1956,615;33,86789
 383,17; 2164,508; 2055,647; 2063,336;1415,76441
 383,76; 2283,620; 2269,021; 2382,540;12,86075
 384,35; 2021,495; 1964,783; 2174,705;27,01569
 384,94; 2559,516; 2542,871; 2750,458; 8,01798
 385,54; 2066,791; 2040,489; 2107,779;39,08781
 386,13;  994,939;  916,159; 1079,953;48,09729
 386,72; 1733,771; 1717,401; 1760,026;38,40468
 387,31; 1290,361; 1279,467; 1196,591; 0,00000
 387,90;  977,368;  970,326; 1011,985;16,90460
 388,49;  949,702; 1041,277;  954,370; 0,00000
 389,08; 2426,684; 2515,264; 2578,657;-139,73226
 389,68; 1412,154; 1481,607; 1357,197; 0,00000
 390,27; 1283,374; 1278,695; 1451,951; 2,70068
 390,86; 1310,878; 1302,625; 1364,148;13,41445
 391,45; 1273,811; 1247,722; 1223,377; 0,00000
 392,04; 2066,588; 2090,924; 2065,311; 0,00000
 392,63;  592,350;  577,678;  708,000;11,25866
 393,22;  994,578;  980,625; 1062,148;17,11547
 393,81;  904,076;  846,915;  947,835;56,63942
 394,41;  913,926;  916,295;  955,321;-6,07052
 395,00;  947,598;  966,348; 1081,173;-16,32876
 395,59;  436,672;  373,621;  425,910;120,58140
 396,18; 1081,827; 1117,515; 1087,205; 0,00000
 396,77; 1200,158; 1142,902; 1283,122;40,83262
 397,36; 2855,035; 2864,104; 2868,056;-229,52734
 397,95; 1271,365; 1240,761; 1339,516;30,98941
 398,54;  784,529;  805,735;  919,090;-18,70787
 399,13; 1647,740; 1625,889; 1706,409;27,13695
 399,72;  507,191;  514,489;  562,779;-15,11157
 400,31;  964,100;  962,057; 1002,486; 5,05331
 400,90; 1296,620; 1348,021; 1315,540; 0,00000
 401,50; 1419,901; 1469,423; 1427,214; 0,00000
 402,09; 1635,738; 1609,669; 1782,525;15,08156
 402,68; 1491,844; 1466,308; 1492,034;99,26120
 403,27;  854,627;  882,515;  892,205;-287,78414
 403,86;  894,142;  844,599;  951,722;46,24891
 404,45;  696,091;  623,854;  719,508;75,51991
 405,04; 1768,884; 1813,995; 1902,114;-51,19232
 405,63; 1241,560; 1186,977; 1317,163;41,92712
 406,22;  823,265;  830,396;  826,788; 0,00000
 406,81; 1282,518; 1293,581; 1295,771;-505,18395
 407,40; 1524,912; 1597,307; 1591,990; 0,00000
 407,99; 1777,583; 1751,409; 1825,501;35,32567
 408,58; 1717,595; 1674,418; 1797,976;34,94420
 409,17; 2034,883; 2048,775; 2195,229;-9,48535
 409,76; 1949,116; 2057,361; 1936,886; 0,00000
 410,35;  896,248;  867,968;  965,688;28,93997
 410,94; 1267,078; 1304,625; 1338,148;-112,00468
 411,53; 1972,147; 2006,238; 1993,231; 0,00000
 412,12; 1053,619;  960,166; 1030,384;133,09128
 412,71;  866,111;  839,211;  866,805;97,48657
 413,30;  860,395;  830,783;  891,705;48,60640
 413,89;  611,961;  619,467;  660,591;-18,25103
 414,48;  696,525;  650,805;  652,893;2190,01286
 415,07; 1459,952; 1387,263; 1556,613;42,92244
 415,66;  944,208;  889,012;  949,064;91,91369
 416,25; 1978,609; 1938,867; 2068,221;30,72393
 416,84; 2398,807; 2356,792; 2443,180;48,63527
 417,43;  928,315; 1000,871;  994,458; 0,00000
 418,02; 1234,127; 1366,515; 1333,205; 0,00000
 418,61;  878,838;  871,669; 1046,525; 4,10013
 419,20;  843,683;  760,775;  815,229;152,25217
 419,79;  776,635;  813,739;  809,328; 0,00000
 420,38; 1202,384; 1135,629; 1286,385;44,27993
 420,97; 1999,259; 2033,122; 2028,007; 0,00000
 421,56; 1030,654; 1002,973; 1066,925;43,28460
 422,15;  859,063;  777,541;  998,632;36,87275
 422,74; 2152,782; 2079,409; 2253,501;42,14624
 423,33; 1181,599; 1061,078; 1265,630;58,91948
 423,92; 1634,926; 1737,660; 1600,049; 0,00000
 424,51; 1160,076; 1114,915; 1213,835;45,65355
 425,10; 1139,425; 1001,805; 1138,893;100,38806
 425,69;  879,900;  786,933;  960,786;53,47443
 426,28;  908,682;  858,285; 1005,801;34,16380
 426,87; 1120,317; 1050,457; 1188,071;50,76548
 427,46; 2803,576; 2805,281; 2888,563;-2,04645
 428,04;  638,488;  578,289;  738,039;37,68323
 428,63; 1241,053; 1231,118; 1352,769; 8,16704
 429,22;  867,652;  833,898;  869,885;93,79536
 429,81; 1291,428; 1240,245; 1360,662;42,50451
 430,40;  475,330;  390,320;  515,703;67,80063
 430,99; 1583,220; 1462,021; 1684,540;54,46707
 431,58; 2689,319; 2690,801; 2718,655;-5,32031
 432,17; 2322,029; 2382,100; 2446,818;-92,81931
 432,76; 1566,207; 1591,157; 1655,908;-38,53242
 433,35; 1687,475; 1694,061; 1716,679;-29,11690
 433,94; 2271,170; 2445,911; 2348,598; 0,00000
 434,52;  386,809;  327,377;  388,793;96,76952
 435,11; 1155,633; 1120,760; 1179,472;59,39725
 435,70;  846,089;  783,144;  867,195;74,88917
 436,29;  462,500;  367,933;  562,786;48,53245
 436,88; 1545,413; 1589,797; 1571,418; 0,00000
 437,47; 1218,369; 1201,421; 1243,170;40,59491
 438,06; 1148,242; 1137,329; 1217,178;13,66759
 438,65; 4098,750; 4082,678; 4084,000;1215,54653
 439,23;  887,831;  846,810;  909,131;65,82278
 439,82; 1951,218; 1833,581; 2026,771;60,89174
 440,41; 1301,805; 1172,448; 1402,596;56,20620
 441,00; 1361,870; 1281,911; 1442,598;49,76070
 441,59; 1739,260; 1730,612; 1709,435; 0,00000
 442,18; 1137,778; 1084,990; 1196,876;47,18041
 442,77;  777,696;  740,514;  854,161;32,71688
 443,35; 2187,903; 2135,373; 2287,555;34,51760
 443,94; 1735,403; 1753,863; 1795,983;-43,82454
 444,53;  775,625;  764,805;  742,893; 0,00000
 445,12; 1613,105; 1606,083; 1648,867;16,41312
 445,71; 1584,885; 1567,360; 1646,842;22,04885
 446,30; 2246,137; 2202,814; 2301,368;43,95855
 446,88;  781,227;  638,025;  916,778;51,37220
 447,47; 1534,012; 1441,942; 1717,261;33,44121
 448,06;  869,169;  692,421;  859,170;105,99670
 448,65; 1640,985; 1446,849; 1701,270;76,30516
 449,24; 2087,213; 1916,797; 2106,418;89,87213
 449,82;  983,485; 1007,849; 1055,270;-51,37862
 450,41; 1169,868; 1171,691; 1215,713;-4,13999
 451,00; 1289,900; 1150,933; 1278,786;108,69271
 451,59;  495,956;  355,193;  546,810;73,46054
 452,18; 1043,987;  900,069; 1068,154;85,62180
 452,76;  796,748;  740,968;  891,688;37,00914
 453,35; 1211,410; 1140,867; 1265,221;56,72736
 453,94; 1027,423;  931,096; 1068,581;70,06390
 454,53; 1214,759; 1111,122; 1207,007;108,08519
 455,12; 1613,379; 1594,845; 1672,032;24,01228
 455,70;  833,542;  735,964;  860,450;78,38496
 456,29; 1011,836;  974,325;  999,940;146,43999
 456,88; 2042,480; 1909,210; 2152,760;54,71946
 457,47; 2557,033; 2359,395; 2637,743;71,00380
 458,05; 1297,984; 1106,995; 1312,114;93,11162
 458,64; 1214,478; 1043,501; 1302,448;66,02767
 459,23;  762,720;  704,021;  730,540;221,35010
 459,82; 1953,668; 1834,201; 1903,285;172,92953
 460,40; 1349,109; 1150,867; 1377,221;87,58085
 460,99; 1165,192; 1081,584; 1135,964;153,74752
 461,58; 1567,674; 1391,206; 1680,523;60,99461
 462,17;  423,026;  269,025;  351,777;186,09928
 462,75;  802,405;  658,083;  812,867;93,24053
 463,34; 1230,889; 1149,144; 1442,195;27,89450
 463,93; 1364,970; 1143,911; 1287,598;153,84791
 464,52; 1473,859; 1309,487; 1454,735;113,16674
 465,10; 1202,447; 1017,748; 1233,803;85,48692
 465,69; 1896,440; 1644,619; 2013,866;68,19862
 466,28;  577,463;  336,417;  685,932;68,96585
 466,86; 1714,025; 1529,171; 1717,621;98,09190
 467,45;  478,809;  323,867;  527,221;76,19361
 468,04;  497,699;  280,078;  447,630;129,88275
 468,63; 1328,660; 1016,977; 1325,163;101,13477
 469,21; 1473,023; 1275,461; 1526,309;78,75779
 469,80; 1916,626; 1820,025; 1939,777;80,66756
 470,39; 1651,413; 1465,672; 1681,718;85,97274
 470,97;  974,378;  802,990; 1068,876;64,45930
 471,56;  719,907;  503,792;  802,180;72,42753
 472,15; 1399,490; 1217,509; 1505,923;63,09686
 472,73; 1114,075;  915,061; 1254,679;58,59932
 473,32; 1685,263; 1414,417; 1778,932;74,30312
 473,91;  638,094;  359,294;  646,277;97,14881
 474,49; 1982,988; 1727,289; 2058,039;77,30891
 475,08;  810,784;  532,505;  996,686;59,95048
 475,67; 1248,415;  953,382; 1304,030;84,13922
 476,25; 2036,996; 1812,514; 2096,161;79,14117
 476,84;  900,027;  623,391;  950,506;84,56843
 477,43; 1449,345; 1217,039; 1509,491;79,43389
 478,01; 1669,629; 1365,100; 1755,818;77,94078
 478,60;  617,457;  374,413;  681,694;79,09499
 479,19; 1319,680; 1095,575; 1423,489;68,34261
 479,77; 1040,862;  749,197; 1235,047;60,03177
 480,36;  996,024;  598,316; 1058,465;86,43033
 480,94; 1007,705;  774,448; 1083,596;75,45172
 481,53; 1540,713; 1258,162; 1602,146;82,14089
 482,12; 1554,511; 1245,817; 1620,562;82,37457
 482,70; 1235,411;  874,452; 1390,833;69,90165
 483,29;  982,956;  666,558; 1170,538;62,77987
 483,88; 1000,058;  518,633; 1017,579;96,48852
 484,46;  974,145;  602,404; 1118,219;72,06868
 485,05; 1146,180;  754,210; 1267,760;76,32544
